created_at,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched,Deidentified_text
2024-12-13T18:57:13.000Z,NE Portland,,,,False,homeless,"[ORGANIZATION] instead of building MORE bike lanes we should consider adequate parking for all the new apartment buildings going up, shelter and aid for homeless, hell how about looking into all the traffic on FAC0. Or is [ORGANIZATION] planning on banning cars in general?"
2024-12-13T18:52:10.000Z,,,,,True,soup kitchen,"[ORGANIZATION]: You're lying. 

[PERSON] never want food. There's plenty of soup kitchens in every city. In fact, when I lived in [ORGANIZATION],…"
2024-12-13T18:48:30.000Z,"Newberg, OR",,,,False,homeless,"My thoughts: Motels with available rooms could house homeless if each person gets a ""parole officer"" to aid quick societal reintegration.

[URL]"
2024-12-13T18:47:55.000Z,A rainy place,,,,False,homeless,"[ORGANIZATION] This is of particular interest &amp; meaning to those of us who live in [ORGANIZATION], of course.

Speaking of, at a meetup of our “[ORGANIZATION]’s politically homeless” Twitter/X [STREET] DATE0 ahead of the election, seems we had a consensus that [ORGANIZATION]’s [ORGANIZATION] has run out"
2024-12-13T18:32:03.000Z,Fary tale land. ,,,,False,homeless,"[USER] Again, [ORGANIZATION] doesn’t live in reality! This will collapse the city even further, as the drugged up homeless with destroy these motels and the area around it even more."
2024-12-13T18:22:50.000Z,"North of the homeless, CA ",,,,True,homeless,RT [USER]: Found a metaphor in a homeless encampment in the woods DATE0 #portland [URL]
2024-12-13T18:01:39.000Z,Oregon,,,,True,,"RT [USER]: [ORGANIZATION] like a good use of $42 million...oh wait... Yeah...no sense cleaning up existing streets, adding the needed po…"
2024-12-13T17:54:10.000Z,,,,,False,homeless,"[USER] [USER] There are a shitload of services, beds, and care options available for homeless in cities like [ORGANIZATION] and [PERSON]. Most homeless turn them down. So now what should we do?"
2024-12-13T17:54:09.000Z,,,,,False,homeless,[USER] [USER] I work in downtown [ORGANIZATION] where a bunch of homeless camp under the [PERSON] bridge over passes. At lest twice a month you’re calling [ORGANIZATION] for an overdose or camp on fire. One wait time was 17 min!!! [PERSON] didn’t make it.
2024-12-13T17:52:43.000Z,,,,,True,homeless,RT [USER]: Found a metaphor in a homeless encampment in the woods DATE0 #portland [URL]
2024-12-13T17:21:09.000Z,,,,,False,homeless,PERSON0 I'm not surprised I just thought with everything going on in our state [ORGANIZATION] is going down slowly but surely sooner or later it's going to start looking like [PERSON] but [PERSON]'s trying to fix their homeless problem now they're moving to [ORGANIZATION]
2024-12-13T17:12:45.000Z,Inglewood?,,,,True,soup kitchen,"[ORGANIZATION]: You're lying. 

[PERSON] never want food. There's plenty of soup kitchens in every city. In fact, when I lived in [ORGANIZATION],…"
2024-12-13T17:03:52.000Z,USA,,,,True,"homeless, homelessness","RT [USER]: [ORGANIZATION] residents are [ORGANIZATION] UP with homelessness and [ORGANIZATION]’s soft-on-crime policies.

""I wanna cry. My lawn is now becoming…"
2024-12-13T16:59:35.000Z,"Oregon, USA",,,,True,,"RT [USER]: [ORGANIZATION] like a good use of $42 million...oh wait... Yeah...no sense cleaning up existing streets, adding the needed po…"
2024-12-13T16:34:46.000Z,United States (sometimes),,,,True,soup kitchen,"[ORGANIZATION]: You're lying. 

[PERSON] never want food. There's plenty of soup kitchens in every city. In fact, when I lived in [ORGANIZATION],…"
2024-12-13T16:28:58.000Z,"Portland, OR",,,,True,affordable housing,"RT [USER]: Affordable housing changes lives. Residents like [ORGANIZATION], who lives at the [ORGANIZATION]-funded FAC0…"
2024-12-13T16:23:23.000Z,NY,,,,False,homeless,why does [ORGANIZATION] look like a panhandling homeless guy with a dog from [ORGANIZATION]? [URL]
2024-12-13T16:19:04.000Z,,,,,True,homeless,"RT [USER]: DATE0 after opening, [ORGANIZATION] is closing down the FAC0 [INSTITUTION] — a lifeline for many…"
2024-12-13T16:17:46.000Z,,,,,True,homeless,"RT [USER]: By [ORGANIZATION], the city of [ORGANIZATION] will shut down its first [INSTITUTION] site for people living in vehicles, home t…"
2024-12-13T16:16:29.000Z,,,,,False,,[URL]
2024-12-13T15:44:22.000Z,,,,,False,"homeless, homelessness","[ORGANIZATION] It continues to enable the problem and homelessness will get worse as more migrate to [ORGANIZATION]. Also, giving them housing doesn’t fix the root of the problem. Drugs"
2024-12-13T15:36:06.000Z,"Wisconsin, USA",,,,True,soup kitchen,"[ORGANIZATION]: You're lying. 

[PERSON] never want food. There's plenty of soup kitchens in every city. In fact, when I lived in [ORGANIZATION],…"
2024-12-13T15:33:46.000Z,"Klamath Falls, OR",,,,True,homeless,"RT [USER]: THOUGHTS?: What do you think about turning motels into homeless shelters?

[URL]"
2024-12-13T15:30:23.000Z,New York,,,,False,soup kitchen,"You're lying. 

[PERSON] never want food. There's plenty of soup kitchens in every city. In fact, when I lived in [ORGANIZATION], it was common for bums to go to a soup kitchen, eat, then go to another soup kitchen. 

[PERSON] want money so they can buy drugs and booze. That's it. [URL]"
2024-12-13T15:30:06.000Z,"Portland, Oregon",,,,False,homeless,"THOUGHTS?: What do you think about turning motels into homeless shelters?

[URL]"
2024-12-13T15:25:19.000Z,,,,,True,,RT [USER]: The gaslighting by the media on law order in [ORGANIZATION] is disgusting. It was a choice by them to cover [ORGANIZATION] in the disgus…
2024-12-13T14:48:20.000Z,Jamaica,,,,True,beggar,"RT [USER]: The people of [ORGANIZATION] better know what they are in the eyes of this man.

noun
plural noun: beggars
1. A person, t…"
2024-12-13T14:35:56.000Z,Western St Andrew,,,,True,beggar,"RT [USER]: The people of [ORGANIZATION] better know what they are in the eyes of this man.

noun
plural noun: beggars
1. A person, t…"
2024-12-13T14:28:20.000Z,"Portland, OR",,,,False,homeless,"[USER] [USER] And make the states pay for them.  We're flooded with homeless drug addicts already in [ORGANIZATION], but what's a few million illegal immigrants?"
2024-12-13T14:27:32.000Z,"Springfield, Il",,,,False,homeless,"[ORGANIZATION]'s tiny home shelter program shows success while [PERSON], [ORGANIZATION] ""thinks about"" solving the problem. What is [ORGANIZATION] doing about homeless populations and empty [ORGANIZATION] houses? [URL]"
2024-12-13T14:27:14.000Z,Jamaica,,,,True,beggar,"RT [USER]: The people of [ORGANIZATION] better know what they are in the eyes of this man.

noun
plural noun: beggars
1. A person, t…"
2024-12-13T13:17:21.000Z,,,,,True,,"RT [USER]: [ORGANIZATION] like a good use of $42 million...oh wait... Yeah...no sense cleaning up existing streets, adding the needed po…"
2024-12-13T12:47:40.000Z,"Rochester, NY",,,,True,"homeless, homelessness",RT [USER]: a lot of “socialists should be willing to talk tough about crime and homelessness” stuff comes across as tryhard pandering.…
2024-12-13T09:10:30.000Z,,,,,False,"homeless, homelessness",[USER] Apparently not letting them turn the whole country into a massive [ORGANIZATION] full of criminals and homelessness is the same as putting them in a cage...
2024-12-13T09:06:00.000Z,"Florida, USA",,,,True,homeless,"RT [USER]: By [ORGANIZATION], the city of [ORGANIZATION] will shut down its first [INSTITUTION] site for people living in vehicles, home t…"
2024-12-13T08:43:58.000Z,,,,,True,,"RT [USER]: [ORGANIZATION] like a good use of $42 million...oh wait... Yeah...no sense cleaning up existing streets, adding the needed po…"
2024-12-13T07:26:13.000Z,"Houston, TX",,,,False,homeless,"[USER] Knowledge *is* power but its also not the reason why [ORGANIZATION], [ORGANIZATION] or [PERSON] has its own homeless strip. Focus on the cost of living. Not the HR process. That can be fixed with ONE change on the application. Dont ask for the applicants RACE or ADDRESS. Simple."
2024-12-13T07:22:31.000Z,,,,,True,beggar,"RT [USER]: The people of [ORGANIZATION] better know what they are in the eyes of this man.

noun
plural noun: beggars
1. A person, t…"
2024-12-13T07:15:44.000Z,,,,,False,homeless,[USER] [LOCATION] looks like portland minus the homeless and human excrement... [URL]
2024-12-13T06:57:57.000Z,,,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-13T06:30:18.000Z,,,,,True,,"RT [USER]: [USER] GPE0 GPE1 says [PERSON] 🎄🎁.
Happy DATE1, both begin DATE2....
[PERSON] was last time th…"
2024-12-13T05:31:27.000Z,Oregon,,,,False,homeless,"[ORGANIZATION] like a good use of $42 million...oh wait... Yeah...no sense cleaning up existing streets, adding the needed police or somehow efficiently helping the homeless...but yeah...[STREET] cars...[ORGANIZATION] is a parody of [ORGANIZATION]ia now..."
2024-12-13T05:21:10.000Z,,,,,False,homeless,"[USER] ..idyllic urban picture; I wonder if they’re looking at any other urban pictures in [ORGANIZATION] that aren’t so fanciful? How long will it be before drugs are exchanged and homeless take over
The [ORGANIZATION] [STREET] car???🥹
Fantasy policy vs. reality!!!"
2024-12-13T04:15:27.000Z,"South Hill, WA",,,,False,homeless,"The city i was born and raised in. It is unrecognizable. 

A montage of the [ORGANIZATION] homeless crisis filmed in [TIME]. Addiction of mental health is the norm on the streets.
[URL]"
2024-12-13T04:14:58.000Z,A lumber yard or kitchen near ,,,,True,,RT [USER]: 6) My colleagues [ORGANIZATION] and [USER] got data and records from 14 cities with policies to store some items f…
2024-12-13T04:06:01.000Z,"Idaho, USA",,,,True,homeless,RT [USER]: Found a metaphor in a homeless encampment in the woods DATE0 #portland [URL]
2024-12-13T03:59:51.000Z,Jamaica,,,,True,beggar,"RT [USER]: The people of [ORGANIZATION] better know what they are in the eyes of this man.

noun
plural noun: beggars
1. A person, t…"
2024-12-13T03:39:06.000Z,,,,,False,homeless,"[USER] I’d assume it’s more due to the rampant crime, violent gangs, crazy homeless drug junkies, highest car thefts in the [ORGANIZATION] and subsequent mass business closures. 
[PERSON] is in the same death spiral GPE2 and [PERSON] obtained DATE0.
Welcome to the Jungle."
2024-12-13T02:40:26.000Z,,,,,False,homeless,"[USER] [USER] [ORGANIZATION] will never see a decline in this population because it is rewarding the homeless for being here, ignoring social rules being addicts using drugs in the open, leaving garbage everywhere, starting fires, breaking laws, and giving the middle finger to law, order, &amp; taxes."
2024-12-13T02:27:37.000Z,Pacific Northwest 🇺🇸🇩🇰🇳🇴,,,,True,homeless,"RT [USER]: By [ORGANIZATION], the city of [ORGANIZATION] will shut down its first [INSTITUTION] site for people living in vehicles, home t…"
2024-12-13T02:25:02.000Z,"Portland, Oregon",,,,False,homeless,"By [ORGANIZATION], the city of [ORGANIZATION] will shut down its first [INSTITUTION] site for people living in vehicles, home to about 70 people. FAC0 opened in [LOCATION].
 
Watch [TIME] on #TheStoryKGW at [TIME] ([URL] [URL]"
2024-12-13T02:15:02.000Z,"Portland, Oregon",,,,False,homeless,[ORGANIZATION] will close [ORGANIZATION] homeless village [ORGANIZATION] after opening [URL]
2024-12-13T01:43:09.000Z,USA,,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-13T01:39:48.000Z,,,,,True,beggar,"RT [USER]: The people of [ORGANIZATION] better know what they are in the eyes of this man.

noun
plural noun: beggars
1. A person, t…"
2024-12-13T01:36:33.000Z,,,,,True,beggar,"RT [USER]: The people of [ORGANIZATION] better know what they are in the eyes of this man.

noun
plural noun: beggars
1. A person, t…"
2024-12-13T01:28:14.000Z,Behind a tree,,,,False,homeless,"[USER] That really does look like a cow pie. [ORGANIZATION] cow on the loose.
Flying cats...now homeless cows. I think I'll stay away from [ORGANIZATION] and stay in the [ORGANIZATION]."
2024-12-13T01:23:37.000Z,Jamaica,,,,False,"homeless, beggar","The people of [ORGANIZATION] better know what they are in the eyes of this man.

noun
plural noun: beggars
1. A person, typically a homeless one, who lives by asking for money or food. [URL]"
2024-12-13T01:13:06.000Z,"Portland, OR",,,,True,homeless,RT [USER]: Found a metaphor in a homeless encampment in the woods DATE0 #portland [URL]
2024-12-13T01:12:14.000Z,Maryland,,,,True,"homeless, homelessness",RT [USER]: a lot of “socialists should be willing to talk tough about crime and homelessness” stuff comes across as tryhard pandering.…
2024-12-13T01:11:45.000Z,"Janesville, WI",,,,True,,"RT [USER]: The REAL Impact of a Rent, Housing, and [ORGANIZATION]
~
56% of [ORGANIZATION], [ORGANIZATION] residents polled say they would mov…"
2024-12-13T01:06:49.000Z,"Columbia County, OR",,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-13T00:59:11.000Z,,,,,False,homeless,"[[ORGANIZATION]] GPE0 GPE1 says [PERSON] 🎄🎁.
Happy DATE1, both begin DATE2....
[PERSON] was last time this [LOCATION].
[ORGANIZATION]?
😇 Angels 🌟 are 💫 singing in Heaven.
Good Will to Men, a Savior is Born...!!!
Give a 🎁 [PERSON] to a Stranger.
Gloves for Homeless?"
2024-12-13T00:47:17.000Z,"Flavortown, USA",,,,True,"homeless, homelessness",RT [USER]: a lot of “socialists should be willing to talk tough about crime and homelessness” stuff comes across as tryhard pandering.…
2024-12-13T00:43:01.000Z,"Los Angeles, CA",,,,True,"homeless, homelessness",RT [USER]: a lot of “socialists should be willing to talk tough about crime and homelessness” stuff comes across as tryhard pandering.…
2024-12-13T00:30:42.000Z,"Vancouver, WA",,,,True,homeless,RT [USER]: Found a metaphor in a homeless encampment in the woods DATE0 #portland [URL]
2024-12-13T00:22:26.000Z,FL,,,,True,"homeless, homelessness",RT [USER]: a lot of “socialists should be willing to talk tough about crime and homelessness” stuff comes across as tryhard pandering.…
2024-12-13T00:19:12.000Z,,,,,False,"homeless, homelessness","[USER] [USER] ORG0 ([ORGANIZATION], editor) has a long history of promoting men competing in women sports, race-baiting, drug decriminalization, defunding police, homelessness, [PERSON] and ORG2.
 
They contributed to the (D)estruction of Portlan(D)."
2024-12-13T00:05:14.000Z,PDX,,,,True,"homeless, homelessness",RT [USER]: a lot of “socialists should be willing to talk tough about crime and homelessness” stuff comes across as tryhard pandering.…
2024-12-13T00:00:13.000Z,,,,,False,homeless,"PERSON0 [USER] So sad!!😢
#drugabuse #homeless #[PERSON]"
2024-12-12T23:48:21.000Z,"SociallyDistant rd.Oregon, USA",,,,True,homeless,RT [USER]: Found a metaphor in a homeless encampment in the woods DATE0 #portland [URL]
2024-12-12T23:45:43.000Z,"Portland, Oregon",,,,False,homeless,"DATE0 after opening, [ORGANIZATION] is closing down the FAC0 [INSTITUTION] — a lifeline for many folks who used to camp on the [STREET] in vehicles. Find out why [TIME] on The Story at [TIME] [URL]"
2024-12-12T23:40:50.000Z,,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T23:36:11.000Z,North Georgia,,,,True,homeless,RT [USER]: Found a metaphor in a homeless encampment in the woods DATE0 #portland [URL]
2024-12-12T23:34:39.000Z,,,,,True,"homeless, homelessness",RT [USER]: a lot of “socialists should be willing to talk tough about crime and homelessness” stuff comes across as tryhard pandering.…
2024-12-12T23:32:45.000Z,,,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-12T23:31:48.000Z,,,,,False,"homeless, homelessness","a lot of “socialists should be willing to talk tough about crime and homelessness” stuff comes across as tryhard pandering. i live in downtown [ORGANIZATION] and deliver mail there [ORGANIZATION]. i know you can’t ignore this, but social democrats trying to answer it sound like [ORGANIZATION]"
2024-12-12T23:14:40.000Z,"Portland, OR",,,,False,homeless,Found a metaphor in a homeless encampment in the woods DATE0 #portland [URL]
2024-12-12T22:56:24.000Z,Afghanistan,,,,False,homeless,"The gaslighting by the media on law order in [ORGANIZATION] is disgusting. It was a choice by them to cover [ORGANIZATION] in the disgusting manner in which they did. Now, hundreds who assaulted law enforcement are going to get away with it. But lecture us about the homeless in [PERSON]. [URL]"
2024-12-12T21:54:32.000Z,PDX,,,,False,homeless,"[USER] It's already happening in blue cities and they are finally coming around to push back. [ORGANIZATION] now has:
1. New "" let's clean up this city"" mayor
2. A new get vermin off the streets DA
3. Voters sick of all the homeless bullshit."
2024-12-12T21:49:40.000Z,Western USA,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T21:00:01.000Z,New York,,,,False,homeless,[USER] [USER] [USER] Bums do drugs [ORGANIZATION]. It's their primary source of entertainment. This was in [ORGANIZATION]. Even if you WEREN'T homeless you'd get accosted by bums wanting to sell you shit anytime you went near them (and they were everywhere). Police did nothing about this
2024-12-12T20:57:59.000Z,New York,,,,False,"homeless, homelessness",[USER] [USER] I lived in [ORGANIZATION] at the time. Fuck the homeless. They're a public menace. Do what [PERSON] did: outlaw homelessness and put the bums in asylums where they won't bother the rest of us.
2024-12-12T20:57:31.000Z,Ontario,,,,True,,"RT [USER]: [ORGANIZATION]'s '[ORGANIZATION]', founded in [ORGANIZATION], donated handmade articles of clothing to ORG1 ORG2 to better suppo…"
2024-12-12T20:52:51.000Z,"Vancouver, Washington","Vancouver, WA",United States,city,False,homeless,"All [ORGANIZATION] shelter locations are by referral only. To access shelter, please call [ORGANIZATION] at [PHONE]."
2024-12-12T20:41:53.000Z,"Oregon, USA",,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T20:23:48.000Z,People's Republic of Portland,,,,False,homeless,"""Keep GPE0 Weird"" [ORGANIZATION] when 40,000 foreign invaders flood their homeless services: [ORGANIZATION]"
2024-12-12T20:22:43.000Z,Wherever,,,,False,homeless,someone told me [ORGANIZATION] is setting up permanent funding for the homeless. ur saying ur always gonna have a homeless problem &amp; ur going to create a Class to administer it to ensure it never gets any better. there should be less homeless &amp; less money needed [ORGANIZATION] is it works!
2024-12-12T19:27:25.000Z,Liberal Utopia (unwillingly),,,,False,homeless,"[USER] Great! More free transport for [ORGANIZATION]'s homeless addicts and criminals! Can't wait til they require everybody to ride on these with them (at your own risk, no liability for the govts here). Once again:
[STREET] To Go [ORGANIZATION] Voters!
(Stoopidest in [ORGANIZATION] once again)"
2024-12-12T19:27:13.000Z,Oregon Southern Coast,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T19:05:01.000Z,"The Wyndford, Glasgow",,,,False,homeless,These people have been out documenting the homeless crisis in [ORGANIZATION]. Women in [PERSON] are facing the same danger. [URL]
2024-12-12T19:03:14.000Z,"Portland, OR",,,,True,affordable housing,"RT [USER]: Affordable housing changes lives. Residents like [ORGANIZATION], who lives at the [ORGANIZATION]-funded FAC0…"
2024-12-12T18:49:24.000Z,"Dagobah System, OR",,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T18:30:23.000Z,,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T18:25:16.000Z,,,,,False,homeless,"[USER] [USER] Used to be a very nice area. Now it’s full of homeless, illegals, drugs, and pedophiles. Sad to see [ORGANIZATION] and the surrounding area go down the drain with liberal ideas."
2024-12-12T18:16:23.000Z,,,,,False,homeless,"[USER] It’s [ORGANIZATION], nonprofits are being paid huge amounts to supply food and drink for homeless. We need huge contracts to nonprofits for poop removal. 
The cage that is [ORGANIZATION] [LOCATION]!"
2024-12-12T18:13:14.000Z,,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T18:13:02.000Z,,,,,False,homeless,[ORGANIZATION] [USER] took a homeless man who'd pooped himself to ORG1 to get new clothes [ORGANIZATION]. Odor ordinance that! [PERSON]'s gov't priorities reek.
2024-12-12T17:57:29.000Z,"Skamania, WA",,,,False,homeless,"[USER] The positive side is that the military is not waiting until [ORGANIZATION] to save more children.

The good works they are doing are visible from central [ORGANIZATION] to [ORGANIZATION]. So many homeless camps &amp; campers are gone.  Most parts of [ORGANIZATION]; GPE2 are spotless.

Now we"
2024-12-12T17:34:32.000Z,,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T17:09:02.000Z,"Portland, OR",,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-12T16:47:33.000Z,"Portland, Oregon",,,,True,,"RT [USER]: [ORGANIZATION] ([ORGANIZATION]), a taxpayer-funded measure passed by ORG1 voters in [ORGANIZATION], has helped more peop…"
2024-12-12T16:43:52.000Z,"Multnomah County, Oregon",,,,True,,"RT [USER]: [ORGANIZATION] ([ORGANIZATION]), a taxpayer-funded measure passed by ORG1 voters in [ORGANIZATION], has helped more peop…"
2024-12-12T16:36:01.000Z,"Oregon, USA   🇺🇸  ",,,,False,,"The REAL Impact of a Rent, Housing, and [ORGANIZATION]
~
56% of [ORGANIZATION], [ORGANIZATION] residents polled say they would move out of [ORGANIZATION] if they could afford to.

[ Source: [ORGANIZATION] ORG1 [ORGANIZATION].]"
2024-12-12T16:26:20.000Z,,,,,False,homeless,"[USER] Likely [ORGANIZATION] wants the property so they can put up more “homeless” high rises…. And  the homeless industrial complex and money laundering schemes continue. STOP voting democrat and corrupt politicians into office. Vote common sense and policies, not a party line!"
2024-12-12T16:12:55.000Z,,,,,False,,[ORGANIZATION] man says he's struggling with housing hurdles because he's sober  [URL]
2024-12-12T16:08:58.000Z,Q,,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-12T16:00:11.000Z,Ottawa Canada,,,,True,,"RT [USER]: [ORGANIZATION]'s '[ORGANIZATION]', founded in [ORGANIZATION], donated handmade articles of clothing to ORG1 ORG2 to better suppo…"
2024-12-12T15:54:03.000Z,,,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-12T15:52:37.000Z,,,,,False,"homeless, homelessness","[USER] [USER] [USER] [ORGANIZATION] is one of best example of how legalized drug culture, mental health crisis, and homelessness go hand and hand. It leads to pacification and exploitation."
2024-12-12T15:47:16.000Z,Usa,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T15:16:58.000Z,"Fort Worth, TX",,,,False,"homeless, homelessness","That’s where I would see a moral problem with [ORGANIZATION] homelessness. If you literally work your entire life and the end result of that work is society telling you, “Well, I hear the tents in [ORGANIZATION] are nice this time of year,” then like … what’s the point of working? Why"
2024-12-12T15:09:34.000Z,United States,,,,False,homeless,"PERSON0 He did say ""in most cases,"" and he's not wrong. You don't need to look at statistics to know this. All you need to do is [STREET] around [ORGANIZATION]; GPE1,GPE2, to get an idea of who the majority of homeless are."
2024-12-12T14:54:50.000Z,,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T14:40:08.000Z,,,,,True,,"RT [USER]: [ORGANIZATION]'s '[ORGANIZATION]', founded in [ORGANIZATION], donated handmade articles of clothing to ORG1 ORG2 to better suppo…"
2024-12-12T14:15:09.000Z,,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T14:12:42.000Z,"Barrie, Ontario",,,,True,,"RT [USER]: [ORGANIZATION]'s '[ORGANIZATION]', founded in [ORGANIZATION], donated handmade articles of clothing to ORG1 ORG2 to better suppo…"
2024-12-12T14:11:21.000Z,"Somewhere,Washington, USA",,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-12T14:10:28.000Z,"Smiths Falls, Ontario",,,,False,homeless,"[ORGANIZATION]'s '[ORGANIZATION]', founded in [ORGANIZATION], donated handmade articles of clothing to [PERSON] ORG2 to better support the homeless during police encounters. 

Items include mittens, scarves, and toques. These ladies (and the four missing) hope to have a positive [URL]"
2024-12-12T13:31:36.000Z,"Portland, OR",,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T13:19:04.000Z,,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T12:44:47.000Z,"Lehi, UT",,,,False,homeless,PERSON0 They literally just found some homeless person in [ORGANIZATION] and made up a story and gave this guy a hot meal after.
2024-12-12T12:35:45.000Z,,,,,False,homeless,"[USER] [USER] Just look at [ORGANIZATION], [PERSON], at one time was called the city of roses, a beautiful [STREET], now it is the city of homeless and drug addicts"
2024-12-12T10:33:20.000Z,"Winnipeg, Canada",,,,False,homeless,"[USER] We don't want [LOCATION], or the upper east coast. Why take on liabilities? I was just in [ORGANIZATION], and great city, but there's homeless camps on FAC0. Look at [PERSON], which is sad, because [PERSON] was once a city to emulate. The worst is GPE2 and [PERSON]."
2024-12-12T08:49:29.000Z,,,,,False,homeless,"PERSON0 No need to imagine, [PERSON]. Largest homeless number of people can be found in [ORGANIZATION], [PERSON] , [ORGANIZATION], [PERSON], [PERSON] the [ORGANIZATION]... Democrat states...

MAGA FOREVER CARAJO!"
2024-12-12T07:43:21.000Z,Fawley - New Forest,,,,False,homeless,"[USER] Now that they've moved all the ""irregular visitors"" from FAC0 in [ORGANIZATION], I can't see why they don't take it to [PERSON] and moor it on the [ORGANIZATION] for use by the capital's homeless. 🤷"
2024-12-12T07:09:26.000Z,Oregon,,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-12T06:42:34.000Z,,,,,False,homeless,"[ORGANIZATION] The shitty city of [ORGANIZATION] can piss off. They've let the homeless,  gangs, and ORG1 destroy the city by shitting and looting local businesses for [ORGANIZATION]. Hold the local government officials accountable! [USER] [USER] [USER] [USER] [USER] [USER]"
2024-12-12T05:55:33.000Z,,,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-12T05:48:09.000Z,,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
2024-12-12T05:30:46.000Z,"Portland, OR",,,,False,"homeless, homelessness","[USER] [USER] [ORGANIZATION] is setting up to create permanent homeless services funding.  Perhaps I am being cynical but sounds like these agencies don't want to end homelessness.

[URL]"
2024-12-12T05:23:44.000Z,"Oregon, USA",,,,False,homeless,[USER] The fentanyl is actually purer in [ORGANIZATION] and [PERSON]. Do ever do any actual research or at least ask homeless where they are from. Young ladies I always ask about their family Rational Emotive therapy it helps to connect with them pre drugs
2024-12-12T05:20:14.000Z,,,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-12T05:11:53.000Z," Portland, OR",,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-12T04:47:22.000Z,Oregon,,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-12T04:43:49.000Z,Pacific Northwest,,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-12T04:37:34.000Z,California Refugee. Oregon,,,,True,,"RT [USER]: ""Nonprofit organizations across [ORGANIZATION] are facing serious financial and staffing challenges...""

Good. 

We are done w…"
2024-12-12T04:35:50.000Z,,,,,True,homeless,RT [USER]: 350 organizations in the [LOCATION] Metro area that serve the homeless and only 10% ACTUALLY serve them with the intent t…
