created_at,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched,Deidentified_text,city
2024-12-22T15:47:15.000Z,"Boardman, Oregon",,,,False,"homeless, homelessness",PERSON0 [USER] Beautiful [ORGANIZATION] has become a lawless dump (along with [PERSON]). It smells like piss and is plagued with homelessness. I can't [STREET] into that toilet anymore. Save GPE2!,portland
2024-12-22T16:44:20.000Z,"Buffalo, New York",,,,False,homeless,"[TIME] was a cold night in downtown [ORGANIZATION]. [ADDRESS].

Ordinary citizens walking by see them and try to help. Give money, food, anything. Ask if they need help. Ride to a shelter?

Most won’t go near a shelter. Rather freeze.",buffalo
2024-12-22T17:37:46.000Z,"San Francisco, California, USA",,,,False,homeless,"[USER] I respectfully disagree and believe [ORGANIZATION] has more homeless than [PERSON].

Homeless numbers put out by government and health officials are a lie.

Overdose deaths are also a lie. The coroners office can't even keep up with the bodies let alone determine WHO the",san francisco
2024-12-22T19:16:08.000Z,,,,,False,homeless,"[USER] [USER] Tried it in [ORGANIZATION]. Created more addicts, homeless, and deaths. [ORGANIZATION] finally rescinded the law that made it legal.",portland
2024-12-22T22:45:26.000Z,Portland Maine ,,,,False,unhoused,Demand that [ORGANIZATION] [URL] via [ORGANIZATION],portland
2024-12-22T23:19:28.000Z,"Austin, TX",,,,False,"homeless, homelessness","[USER] [USER] They tried it but stopped, I believe. They have had some success in reducing homelessness but [ORGANIZATION] isn’t why. They also have some challenges.",rockford
2024-12-23T04:27:17.000Z,"Austin-El Paso, TX",,,,False,homeless,[ORGANIZATION] to hold candle-lighting ceremony in honor of ...  via [ORGANIZATION] [URL],el paso
2024-12-23T12:42:42.000Z,"Albany NY, USA",,,,False,homeless,"Yo Ive similar videosbwhen traveling ""hotel homeless"" in [ORGANIZATION] and [PERSON] with twin babies

[LOCATION]",buffalo
2024-12-23T18:37:37.000Z,"Portland, OR",,,,False,houseless,Good example of how other [ORGANIZATION] directly send [ORGANIZATION] their houseless or down trodden folks by bus like [PERSON] and indirectly by inferring we have shelter and free drugs. [URL],san francisco
2024-12-23T19:40:03.000Z,Earth,,,,False,homeless,"In [ORGANIZATION], homeless people rob each other for [DATE] clothes.   [URL]",portland
2024-12-23T19:50:08.000Z,,,,,False,homeless,"PERSON0 That’s one of many problems with [ORGANIZATION], GPE1GPE2, besides the fact that people like his neighbors have let the [ORGANIZATION] become a dumping ground for drugs, homeless and much more , while voting in people who hate [PERSON]",portland
2024-12-23T21:07:56.000Z,,,,,False,,[USER] [URL],san francisco
2024-12-23T22:50:12.000Z,,,,,False,homeless,"[USER] Oh my “F’ING” —-, R U kidding me?  What about the HOMELESS AMERICANS that move from [ORGANIZATION] to [ORGANIZATION]?  Really, THIS HAS GOT TO BE A JOKE…. Tell me it isn’t so [ORGANIZATION] from [ORGANIZATION], tell me it isn’t so…. UNFRICKENUNBELIEVABLE",scranton
2024-12-23T23:30:04.000Z,West Michigan,,,,False,,"The organization aims to ensure that everybody is surrounded by comfort and joy [ORGANIZATION], according to [ORGANIZATION].
[URL]",kalamazoo
2024-12-24T00:34:23.000Z,,,,,False,homeless,"[ORGANIZATION] should do SOMETHING with [ORGANIZATION]. [ORGANIZATION]. Vacation. [PERSON]. Come to PERSON1 moment on a remote island.
Bootcamp in [PERSON]. SOMETHING. I get not wanting him on the ice but what a waste of everything to make him homeless.",rockford
2024-12-24T03:46:03.000Z,"Manhattan, NY",,,,False,homeless,[PERSON] From [ORGANIZATION]’s growing Homeless population! #oregon #portland [USER] [USER] [URL],portland
2024-12-24T05:52:53.000Z,"Stevenson, Maryland",,,,False,"homeless, homelessness","All I'll add is that the pathetically deluded fool who filmed this claims he's ending homelessness by ""empowering not enabling."" He was handing out free jackets in [ORGANIZATION]. Much like cats, if you give them free things, they come back. [URL]",portland
2024-12-24T15:56:02.000Z,Mid-South,,,,False,homeless,"Making a definite difference
[ORGANIZATION]: [ORGANIZATION] Distributes Thousands Of Gifts 

Also provides free DATE0 lasagna dinner for the homeless.

[URL] [URL]",buffalo
2024-12-24T18:17:16.000Z,,,,,False,homeless,[USER] So sad. Last I saw he was homeless in [ORGANIZATION]. I truly feel [ORGANIZATION] is partly blame.,fayetteville
2024-12-24T23:25:12.000Z,New York,,,,False,affordable housing,"DATE0 DATE1: Building a More Resilient GPE0! 
• $111M FAC0 project completed on [ORGANIZATION]
• 500+ new affordable homes in [PERSON], [ORGANIZATION]; GPE4
• Completed GPE0C's first mixed-use manufacturing &amp; affordable housing development [URL]",buffalo
2024-12-24T23:26:12.000Z,United States,,,,False,homeless,"[USER] [USER] [USER] [USER] [ORGANIZATION] cleaned [ORGANIZATION] up nicely. I live outside of [PERSON] but have to go to [ORGANIZATION] 3-4 times a year and with each trip it seems worse. I always stay in [ORGANIZATION]. DATE0 I rode the subway for the first time. It was dirty, depressing and lots of shady people. Drug addicts, homeless etc.",buffalo
2024-12-24T23:43:38.000Z,,,,,False,"homeless, homelessness, unhoused","""[ORGANIZATION] provides hotel rooms, meals &amp; clothing to 100 unhoused individuals for [ORGANIZATION], offering a sense of [ORGANIZATION]; comfort #HomelessnessAwareness""

[URL]",kalamazoo
2024-12-25T03:34:45.000Z,,,,,False,homeless,"The new [ORGANIZATION] mayor was at the [ORGANIZATION] shelter [TIME]. I was able to speak to him about the homeless women in ORG1 who avoid using women's shelters and day centers because of their discomfort with males who are allowed in.
He didn't look comfortable.",portland
2024-12-25T04:04:42.000Z,,,,,False,unhoused,"""100 people in need find shelter &amp; community [ORGANIZATION] thanks to [ORGANIZATION] #HomeForTheHolidays""

[URL]",kalamazoo
2024-12-25T14:44:28.000Z,Your local gloryhole ,,,,False,homeless,"[USER] PERSON0 I’m pretty sure I stumbled on to it [TIME] strolling the rough streets of [ORGANIZATION]. Back when I was too young to know better. Not sure anyone gets to leave planet [ORGANIZATION] normally but a kind hearted schizo homeless alien named [PERSON] brought me back to earth. 0 out of 10, would",baltimore
2024-12-25T19:05:33.000Z,"Chernobyl, UA","Portland, OR",United States,city,False,homeless,[ORGANIZATION] is such a fucking nothing burger right now bro even the homeless people aren't here there's no cars,portland
2024-12-26T04:33:14.000Z,,,,,False,"homeless, homelessness","What they don't say #WNY #Buffalo
#Migrant 
#Immigration funding has ended and millions of illegal immigrants will face homelessness.
You heard it from me first 

[URL]",buffalo
2024-12-26T04:33:15.000Z,We Are Everywhere,,,,False,homeless,[USER] [URL] plz help our homeless if you can.,rockford
2024-12-26T06:17:06.000Z,Tampa / DMV,,,,False,homeless,"[USER] Why is the blue haired ass so filthy? the red tattoo looks like a wound on a homeless person... this HAS to be portland, right?",portland
2024-12-26T07:12:22.000Z,"Oregon, USA",,,,False,homeless,"[LOCATION] Iraqi refugee. [ORGANIZATION], [PERSON]. DATE0. [ORGANIZATION]",portland
2024-12-26T14:02:34.000Z,,,,,False,homeless,[USER] A guy making 300 million needed a [DATE] chain?  Bet that [DATE] could have helped some homeless vets sleeping on streets in buffalo.,buffalo
2024-12-26T19:57:13.000Z,,,,,False,homeless,"[USER] There is Human feces all over streets of [ORGANIZATION]. 
[PERSON] in [PERSON]: [URL]",san francisco
2024-12-26T21:00:03.000Z,"South Bend, IN",,,,False,,"Developer adds [PERSON] building to ORG1 plan for housing, retail and green space as well as address food insecurity. READI money awarded. [ORGANIZATION]",south bend
2024-12-26T22:07:33.000Z,"Baltimore, MD","Baltimore, MD",United States,city,False,homeless,"To all who celebrated, we hope [LOCATION] brought you everything you asked for. And if you’re a homeless kitty, [ORGANIZATION] spokescat and former [STREET] cat [ORGANIZATION] hopes that’s a family and a home that cherishes you. [URL]",baltimore
2024-12-26T22:30:04.000Z,U.S.A.,,,,False,,"[ORGANIZATION] of #Homeownership in #[PERSON]? 🌟
💸 Find affordable #homes even if your credit isn’t perfect! Our guide to cheap houses 
for sale in [ORGANIZATION] will help you take the first step to owning your dream home.
[URL]
#CheapHouses #[ORGANIZATION]  #Housing [URL]",el paso
2024-12-26T22:45:11.000Z,San Francisco,,,,False,homeless,"We are so proud to be a part of the success stories of hundreds of formerly homeless families [ORGANIZATION], just like [ORGANIZATION]. [PERSON]",san francisco
2024-12-27T05:26:29.000Z,Virginia,,,,False,homeless,[USER] Guess there are no homeless or underprivileged families and children in the [ORGANIZATION] area. Money couldn’t have gone another direction.,buffalo
2024-12-27T07:16:08.000Z,Gagcity “hidden hills”,,,,False,homeless,[USER] I’m from [ORGANIZATION] any spitting bitch you an’t gone spit no more yall an’t hear abt the homeless lady that spit and got her shit blown off Yh ight bitch don’t spit over hurrrr [ORGANIZATION],baltimore
2024-12-27T11:25:12.000Z,St Charles,,,,False,homeless,"Perhaps where homeless, illegals, homicide freedom cause [ORGANIZATION] loss. [PERSON] GPE2 [PERSON] GPE7 [PERSON] GPE12 GPE13 GPE14 GPE15 GPE16 GPE17 #bansoffourbodies GPE18 GPE19 GPE20 GPE21 [PERSON]",rockford
2024-12-27T14:13:55.000Z,"Manhattan, NY",,,,False,homeless,In what world does [ORGANIZATION] allow homeless addicts to build a mini-flavela tent town next to the tracks. What about public health and safety?  Instead GPE1 government just gives the addicts more supplies and lets them rot outside. #GPE2 #portland [URL],portland
2024-12-27T15:45:27.000Z,,,,,False,homeless,[USER] I can look at a [STREET] like [ORGANIZATION] or [PERSON] or GPE2 and know it has high crime and homeless rates without needing the data. The data is the cherry on top,baltimore
2024-12-27T19:34:25.000Z,"Seattle, WA",,,,False,homeless,"[USER] This was maybe true [ORGANIZATION]. They have run all the homeless out of [ORGANIZATION], [PERSON] and GPE2. Oh yeah and now [PERSON] subways. Van life isn't allowed either. Campgrounds require campers and RVs no DATE1.",san francisco
2024-12-27T20:24:34.000Z,Nonlocality,,,,False,"homeless, homelessness",[ORGANIZATION] is [ORGANIZATION] away from solving their homelessness problem.,buffalo
2024-12-27T22:12:39.000Z,local hangouts,,,,False,,[URL],portland
2024-12-27T22:16:01.000Z,,,,,False,homeless,[USER] [USER] [USER] PERSON0 No use explaining to him! He seems to be some village bloke or slum dweller or one of those druggies from [ORGANIZATION] living on streets or something! PERSON1 !  Still wipes ass with paper and stones and wants to claim PERSON2! Ugly poor foolish homeless person!,san francisco
2024-12-27T22:40:57.000Z,United States,,,,False,homeless,"[ORGANIZATION] old [ORGANIZATION] [USER] did that. In between his [ORGANIZATION]. 

You’re Welcome Homeless folks! [URL]",scranton
2024-12-27T23:29:56.000Z,United States,"Mishawaka, IN",United States,city,False,homeless,"[USER] [USER] I don't see any funny about it. I couldn't care less if [ORGANIZATION] had Trillions or was homeless. A man is worthless without respect. Playing games with someone's income might be funny for some, I guess, even if it was just for [TIME]. Very disrespectful &amp; disappointing.",south bend
2024-12-28T01:41:54.000Z,"Portland, OR",,,,False,houseless,"These are shameful statistics. We're proud to have a [ORGANIZATION] socialist on [ORGANIZATION] in [ORGANIZATION] ([ORGANIZATION]) with a plan to initiate a social housing program, to ensure our houselessness rate hits a new low of 0%.

[URL]",portland
2024-12-28T04:07:58.000Z,"El Paso, Texas",,,,False,homeless,"Homeless encampments are appearing across [ORGANIZATION], emerging in downtown, central, and east parts of town. [URL]",el paso
2024-12-28T06:21:34.000Z,United States,"Lake Shore, WA",United States,city,False,homeless,[USER] Please audit the [ORGANIZATION] homeless program. It's wasting money and fraudulently admitting people into programs paid for by tax payers. [ORGANIZATION] needs to be audited. [USER] [USER],portland
2024-12-28T07:32:44.000Z,Brazil,,,,False,homeless,Just a friendly reminder that the homeless [ORGANIZATION] have out spent [ORGANIZATION].,baltimore
2024-12-28T09:06:29.000Z,,,,,False,homeless,"[[ORGANIZATION] fact, while fentanyl usage was hitting its peak in the [ORGANIZATION] homeless camps, the mayor at the time ([ORGANIZATION]) gave an emergency press conference to address his ""number one concern""... Addressing graffiti.",portland
2024-12-28T11:20:28.000Z,Home of The MASTERS ⛳️,,,,False,homeless,"'I'm gonna cry': [ORGANIZATION] saves veteran-owned pizza [STREET]

via ⁦[[ORGANIZATION]]⁩

A [ORGANIZATION] pizzeria that helps veterans and the homeless received a [ORGANIZATION] miracle [LOCATION] before it was to shutter forever.

[[ORGANIZATION]] 
 [URL]",baltimore
2024-12-28T12:58:00.000Z,"Illinois, USA",,,,False,homeless,[USER] You should see downtown [ORGANIZATION]. Oh boy. You got the trap store ([ORGANIZATION]) across the [STREET] from the jail/[STREET] houses. The [INSTITUTION] is on the next block. They are selling right there on the [STREET].,rockford
2024-12-28T14:57:13.000Z,Santa Rosa,,,,False,homeless,"[USER] I can confirm, I live 60 miles north of [ORGANIZATION]. The homeless encampments are insane. Oh and I just went into [ORGANIZATION] and most isles now have items under lock and key behind plexiglass doors. Surprised it took them this long to add the doors. Horrible.",san francisco
2024-12-28T17:14:01.000Z,,,,,False,homeless,"[USER] If you’re a Drug Addict and want to live the life on the streets, COME TO GPE0. They will welcome you with open arms. If it’s too crowded for [PERSON] then use [PERSON] as a strong back up plan.",portland
2024-12-28T18:00:36.000Z,"Baltimore, MD",,,,False,homeless,"The two city-owned hotels that serve the homeless are failing [ORGANIZATION]’s most-vulnerable population, advocates allege. THE LATEST: [URL] [URL]",baltimore
2024-12-28T22:57:21.000Z,"San Francisco, CA",,,,False,unhoused,"[USER] [USER] It is well-documented that almost all people who are unhoused in [ORGANIZATION] are either from [PERSON] or a neighboring county.

Nice try with the dishonest narrative, uptown",san francisco
2024-12-28T23:14:34.000Z,"Baltimore, MD","Baltimore, MD",United States,city,False,homeless,So admist our homeless problem instead of putting up more shelter they spend donations putting up a park for the two missions that already exist . Do anyone see anything wrong with this problem ??? [URL],baltimore
2024-12-28T23:25:11.000Z,"Los Angeles, CA",,,,False,homeless,"[USER] This is [ORGANIZATION].

$24 BILLION tax dollars spent on the homeless crisis

A recent audit showed no one knows where the money went

The government has a lot of blood on their hands….

Thanks to [[ORGANIZATION]; PERSON0 [URL]",san francisco
2024-12-29T01:15:09.000Z,"El Paso, Texas",,,,False,"housing crisis, affordable housing","Tiny home communities in [ORGANIZATION] could be a game changer. 

Affordable housing, communal spaces, investing in working families, public transportation, and ending the housing crisis is something our new council should prioritize.",el paso
2024-12-29T02:50:28.000Z,United States,,,,False,homeless,"[USER] Based on recent information:

- **Homeless Encampment Sweeps**: Governor [ORGANIZATION] issued an executive order in [ORGANIZATION] to intensify the clearing of homeless encampments across the state, including [ORGANIZATION]. This move was met with both support and criticism. Critics argue",san francisco
2024-12-29T05:24:10.000Z,,,,,False,homeless,[USER] Even [ORGANIZATION] has slums as dirty as [PERSON]. Every European country has their Roma population living in terrible places outside cities. An average homeless person in [ORGANIZATION] has worse personal hygiene than anyone living in slums of [PERSON] (can vouch personally for this).,san francisco
2024-12-29T11:37:44.000Z,,,,,False,homeless,"[USER] Clarify my post. [ORGANIZATION] has a heart for [ORGANIZATION], so she and President [PERSON] agree. One-third of her 'cost' goes to homeless [ORGANIZATION] in [ORGANIZATION] and the President's DATE0 paychecks.",san francisco
2024-12-29T16:20:49.000Z,Oregon,,,,False,homeless,"[USER] Excellent point!  The house we owned in SE [ORGANIZATION] was a little bigger but with 3/4 acres and we paid [DATE].  This with failing schools, garbage around, homeless camps of drug addicts.   When are people of [PERSON] going to vote with thought?",portland
2024-12-29T16:37:29.000Z,"El Paso, Texas",,,,False,affordable housing,"[ORGANIZATION] needs to focus on affordable housing. 

I recommend they transition some of the newly closed schools, empty warehouses/ buildings, and empty city properties into affordable housing projects. 

Side note: We didn’t open warming centers [ORGANIZATION] [URL]",el paso
2024-12-29T17:35:35.000Z,"Louisiana, USA",,,,False,"homeless, homelessness","[USER] The mid size cities, are having a big explosion in homelessness, the problem worse in, places like [ORGANIZATION] in [PERSON]. I think the south I’ve seen less homeless people than I’ve seen in the [ORGANIZATION] places like [ORGANIZATION]; [PERSON] have a lot of homeless, people. I don’t",portland
2024-12-29T20:43:23.000Z,"Milwaukee, Wisconsin",,,,False,"homeless, homelessness","[USER] [ORGANIZATION], [PERSON], and GPE2 have had the most leftist city governments over [ORGANIZATION], and they've also had the worst problems with housing affordability and unsheltered homelessness. 

You can't blame ""corporate greed"" or ""capitalism"" for it.",san francisco
2024-12-29T20:47:49.000Z,"El Paso, TX",,,,False,,"[USER]
[URL]",el paso
2024-12-29T21:13:06.000Z,E2W,,,,False,homeless,#2 seed save [USER] it looks [ORGANIZATION] without a homeless disaster.,buffalo
2024-12-29T21:26:56.000Z,Florida,,,,False,homeless,"Notice how they call the [ORGANIZATION] homeless now. Trying to make them sound less criminal. Mainstream media doing what they always do, help the criminal!
[URL]",el paso
2024-12-29T21:33:09.000Z,"Pennsylvania, USA",,,,False,,Tell me again why [ORGANIZATION] wants [ORGANIZATION]'s name on its [STREET] signs. [URL],scranton
2024-12-29T21:56:31.000Z,next to the capital of Chicago,,,,False,"homeless, homelessness",[USER] [USER] [USER] [USER] [USER] [USER] [USER] I was elected to my city council &amp; the only CITY EMPLOYEE who volunteered at our shelter. I worked with [ORGANIZATION] gov because they ENDED homelessness. 1 of a couple cities in [PERSON] to do so. Rehabs &amp; mental break facilities are tax funded private corps that don't address homelessness,rockford
2024-12-29T23:46:07.000Z,,,,,False,affordable housing,"Everybody deserves food to eat everybody deserves a [STREET] to live a [STREET] to call home [ORGANIZATION] needs more supermarkets and more affordable housing not more police stations utilize the ones we have [ORGANIZATION] what was a much needed supermarket got a $500,000 forgivable loan [URL]",buffalo
2024-12-30T04:20:21.000Z,"Maryland, USA",,,,False,homeless,Advocates decry unmet needs of [ORGANIZATION]'s homeless [URL] via [ORGANIZATION],baltimore
2024-12-30T05:28:25.000Z,,,,,False,"homeless, homelessness","Top 10 States Collapsing Fastest in [ORGANIZATION] to [ORGANIZATION], [ORGANIZATION], [PERSON], [PERSON], [PERSON], GPE6, GPE7, GPE8, [PERSON], [PERSON]T",baltimore
2024-12-30T08:32:37.000Z,,,,,False,homeless,She is responsible of all the homeless people in [ORGANIZATION] and nothing has been done [ORGANIZATION],san francisco
2024-12-30T14:16:42.000Z,Maryland,,,,False,homeless,"“I am DATE0 and homeless,” [ORGANIZATION] said one chilly [TIME], some half-empty boxes and garbage bags strewn around her feet. “This is an ordeal I wouldn’t wish on anyone.” Read the full [ORGANIZATION] story here: [URL] #MarylandLegalAid [URL]",baltimore
2024-12-30T18:51:07.000Z,,,,,False,homeless,"[USER] I went to [ORGANIZATION]. I was booked in a downtown hotel. I was horrified by homeless people scattered around the hotel and canceled the reservation. I drove around the river trying to find a hotel I feel
Comfortable.  I ended up in the suburbs. [PERSON]???",portland
2024-12-30T18:55:24.000Z,Liberal Utopia (unwillingly),,,,False,homeless,"[USER] [USER] Her posture and movements are exactly what we see in the homeless junkie areas of [ORGANIZATION], [PERSON] - we have a lot of these unfortunately. Only thing different is that she looks like she's newly this bad off. But this is [PERSON].",portland
2024-12-30T19:28:59.000Z,"Kalamazoo, MI",,,,False,homeless,"[USER], Thanks for making a cash donation to [USER]. Your tireless effort to fight hunger in [ORGANIZATION] and [ORGANIZATION] will provide free dinners for the homeless and other needy souls in [ORGANIZATION]. [ORGANIZATION] bless you. PERSON1 and [PERSON] with Rev. PERSON3. [URL]",kalamazoo
2024-12-30T19:38:07.000Z,"Kalamazoo, MI",,,,False,homeless,"PERSON0amp; [PERSON], Thanks for your generous donation to [ORGANIZATION]. Your Love [PERSON] will provide free dinners for the homeless and other needy souls in [ORGANIZATION] in [ORGANIZATION]. PERSON2 bless you. [URL]",kalamazoo
2024-12-30T20:59:48.000Z,"Austin, TX",,,,False,"homeless, homelessness","[USER] [USER] [USER] Have you seen the homeless in [ORGANIZATION] , [PERSON] , [ORGANIZATION], [PERSON], [PERSON] , [PERSON] , [ORGANIZATION] homelessness is rampant in GPE7 .",el paso
2024-12-30T23:27:05.000Z,NY city,,,,False,homeless,"[USER] [USER] ORG0 [USER] [USER] [USER] [USER]
[USER] ORG1 [USER] [USER]
[USER] [USER]

YES YES YOU ALL KNOW ME

ALL HOMELESS IN GPE0 FUCK FACE FOR

20 DOLLAR IN SHELTER [USER] [USER] [USER]
[USER] [[ORGANIZATION];",buffalo
2024-12-31T13:12:46.000Z,"San Francisco, CA",,,,False,"homeless, homelessness",[USER] My father was in town.  Took him to [ORGANIZATION].  After parking... a screaming man walked by.  My Dad asked whether it was safe to park there.  This is how tourists think and why [PERSON] has to get a grip on homelessness and mental illness if tourists are to return.,san francisco
2024-12-31T20:37:07.000Z,,,,,False,homeless,"[USER] [USER] Walk down any [STREET], full of homeless losers and massive pot holes. Hell there’s a sink hole right by the stadium. There construction everywhere. [ORGANIZATION] has nothing to do with anything regarding [ORGANIZATION] so I don’t know what he’s done other than lose 30% of his police force.",buffalo
