date,matched_words,Deidentified_paragraph
07_16_2024,affordable housing,"So I just want to say you guys have already received an email from me [ORGANIZATION], but I still have a lot to say about this. Infill in this area comes with expensive student housing and that is contradictory to the stated goals of affordable housing for residents, discouraging suburban sprawl and the climate action plan that you guys just discussed earlier. So with that being said, I hope that you're ready to hear more about trees."
07_16_2024,affordable housing,"Who else would like to address this?  Thanks for listening to me again on this topic. [ORGANIZATION], [ADDRESS] [ORGANIZATION]. I am reluctantly in support of this because I see the need for the development, but there have been many good points mentioned about how it will  affect affordable housing because most of the housing that's up there right now in the apartments is affordable because it's older housing and I do question where those people are going to go because There aren't really they're not building new buildings that are going to absorb the people who are displaced from those units"
07_16_2024,affordable housing,"I would like to start by saying that as of [ORGANIZATION], I received a letter from my property manager stating that the property has been  The decision has been made to sell the property. I can only assume that it is to [ORGANIZATION], the anticipated developer. This property is a unique property in that it is affordable housing for not only just students, but small families that can not afford the upscale living of apartment complexes like those nearby us, like the FAC0 and the FAC1, as those layouts aren't subject to  the ins and outs of a family's dynamic, and that they are four separate bedrooms that share a living room, and they are intended specifically to be quote-unquote dorm style."
07_16_2024,affordable housing,"I am a graduate student at [ORGANIZATION], and I can understand the benefit that it would have to demolish all of the properties in the suggested rezoning, but that benefit is only for the university. It doesn't accommodate to the existing residents of [ORGANIZATION] or [ORGANIZATION],  As a [ORGANIZATION], almost [LOCATION] resident of [ORGANIZATION], I have seen a number of affordable housing be lost to development just because [ORGANIZATION] feels the need to have luxurious grand apartments while the current residents suffer because the university is ever-growing. I am all for the development of the university and I think it is an amazing concept to have a city that's so intertwined with its university but at the same time we are losing the affordable housing that so many of these graduate students or small families depend on because we want to satiate the university's need to expand."
07_16_2024,affordable housing,I know that the atmosphere and the cardinal have essentially become  dorms that are operated by third parties rather than the university. I'm afraid that [ORGANIZATION] will be demolished so that another dorm-style situation can be opened up and we will lose the affordable housing that we have. I pay less than $500 a month to live here with my roommate.
09_03_2024,housing crisis,"They actually create environments  where crime and substance abuse actually proliferate. And really also in relation as we've been talking a lot around our housing crisis that we face and we're a majority renter population, is that oftentimes individuals due to just lack of necessary income, they have to rent with many individuals who, you know, they may not be highly understanding what the interactions are of those, say, roommates. I'm very aware that unfortunately There are instances where you know one roommate might be participating in a certain area of something You know and all people that live within that that unit end up with criminalization You know based on those those items being present in that area Additionally, you know we've heard from  Folks that have experienced domestic violence who oftentimes again because of our housing crisis are having to stay in situations That are non desirable with people that can be their abuser And so in those instances again where those individuals are present in those households We hear"
09_03_2024,housing crisis,I don't dislike apartments. I don't dislike dense houses  We need this housing. We have a housing crisis.
09_03_2024,affordable housing,"And in that area, if you think about kind of looking at the general area of kind of affordable housing or accessible housing for families that might want to access that schooling,  There's not a lot of it. It's pretty finite in that area and you've seen students encroach in that area. And so when I look at this, I'm also just taking that into consideration looking at [ORGANIZATION]."
09_03_2024,affordable housing,"This is an area, if you're familiar with it, that has a lower socioeconomic population that lives there. I mean, this is some of our more affordable housing. And there have been individuals, when they've come into that area of our community, that they haven't been  is aware of the type of population that lives there."
08_15_2023,affordable housing,"The preserve is always intended to capture, sequester, and filter stormwater for the surrounding area, but we believe it may be reaching its capacity to do so. [ORGANIZATION] in general is not opposed to responsible high density infill within our urban core. We have been in discussions with regional partners about the need for more housing, especially workforce housing and affordable housing."
07_06_2023,affordable housing,"The golf, the pools, the restaurants. Typically those type of golf amenities  the homes are much higher priced. Not only are we going to try to bring affordable housing in there, but I think you guys have seen something that [ORGANIZATION] sent out that we're calling [ORGANIZATION]."
07_06_2023,affordable housing,"Additionally, while welcoming to me and my family, this growth has come at the expense of the less privileged residents of [ORGANIZATION] who have been here much longer than me by increasing the minimum threshold to secure safe and affordable housing. I'm here [TIME] to express my support of the rezoning, my gratitude to all who have taken the time to educate me over [ORGANIZATION]. and to express my hope that regardless of the decision that it rendered, that the city of [ORGANIZATION] will tackle the challenge of supporting infrastructure and affordable housing with the same zeal with which it promoted itself to be a top ten best [STREET] to live."
07_06_2023,affordable housing,"I think it would be nice to have...  you know, some commercial restaurants and stuff to be in that area. I also think it'd be great to have some improvements to the golf course as well. And I'm also in support of the affordable housing."
07_06_2023,affordable housing,"And when my wife and I moved here [ORGANIZATION] from [ORGANIZATION], we experienced quite a different atmosphere than what is happening right now. With all due respect to affordable housing concerns, all it takes is a cursory look coming up [ORGANIZATION] and FAC0 to see where massive amounts of homes are being built. Now, while I'm softening my outlook on this, I also believe that."
07_06_2023,affordable housing,"So I'd like to know if this is going to be done, why there has to be so much affordable housing, as they call it, and why can't we have around the country club much more states that bring up the property value? I think it's wonderful that we're going to have that. you know, active living facility and housing."
07_06_2023,housing crisis,"And my concern with city staff not supporting it, that's also...  that's a big concern as well however leaving the meeting I do feel that the perspective has changed and as they said [TIME] I think a lot of their hearts have been softened however there are still some concerns so it's it's difficult because we are experiencing as we all know a housing crisis and but at this point I  I believe that I can support this. I'm leaning toward supporting this and especially  with the city continuing to work with the neighborhood as it relates to fixing what we can as quickly as possible because those concerns are legitimate. And when we think about infrastructure, when there are things that we can address, there are things that we can fix as a city, I want to make that our top priority."
07_06_2023,affordable housing,"And then the infrastructure cost issue. I believe that there are other areas in town where affordable housing could be built with less infrastructure requirements, but I don't have all of that information in front of me. So, for example, how many more lift stations would need to be built to handle that kind of capacity that has been identified in the bill of assurance?"
07_06_2023,housing crisis,"In a perfect world, they would be just fine. If we have a functioning housing market and  Short-term rentals would fit into that and play a role. But when we're in a housing crisis with a housing shortage, demand outpacing our construction for [ORGANIZATION], we don't have a healthy housing market, and so we have to address the situation that we're in."
07_06_2023,affordable housing,"People are not safe or healthy when they don't have access to affordable housing. And so I hope that you will reduce the cap now, consider reducing it later. If we find that the cap doesn't grow with the population,  you're amending it now you can amend the cap again anytime you need to um you have that authority um so i hope that you'll take this action [TIME] thanks thank you who else would like to address us"
07_18_2017,homeless,"Number two, a resolution to approve the purchase of ammunition as needed by [ORGANIZATION] from various manufacturers pursuant to the ORG1 of [ORGANIZATION] ammunition contract through [ORGANIZATION], and as renewed by the ORG1 for up to four additional [ORGANIZATION] terms. Number three, a resolution to approve a budget adjustment in the amount of $72,321  as the developers share to widen FAC0, install stormwater drainage, and construct a trail at the total cost of $143,973.20. Number 4, a resolution to approve the renewal of four special needs assistance  Program grant agreements with ORG2 in a total amount of $305,348 for the city to administer programs to assist homeless federal residents and to approve a budget adjustment."
12_07_2021,affordable housing,I represent the southern sellers of the 51.2 acres. The only thing I would like to say is thank you guys for your time [TIME]. And I just want to reemphasize the need for affordable housing in your town.
12_07_2021,affordable housing,"And I'm not going to repeat everything I said on [ORGANIZATION], but I would like to reiterate and reassert that [ORGANIZATION] does need affordable housing. There is no denying that fact. And approving the annexation and rezoning this 110 acres will allow such housing to be built in [ORGANIZATION], someplace other than on the west side of the city."
12_07_2021,affordable housing,"That motion failed by a vote of four to five with a mirror motion to forward it being made immediately thereafter forwarding it five to four to the [ORGANIZATION] recommending approval. The main comments in favor of the request were that it was preferred that if the property were to develop, that it be under RSF8 to afford the opportunity for smaller lots and potentially more affordable housing in the city. Those opposed emphasized concerns with congestion and that the city's resources would be better spent rezoning properties nearer to the city center and investing in infrastructure there."
07_20_2021,affordable housing,"We talk about affordable housing all the time. Our moratorium is going to end, the [ORGANIZATION] moratorium at [ORGANIZATION], and we have many people I think will be in crisis that will be in house because rental dollar assistance is not getting into those hands quickly enough. struggling and not making ends meet, unfortunately have to result to other means sometimes to get their needs met and those don't make our community safe."
07_20_2021,homeless,"We understand that there are national issues concerning policing. However, we must turn our attention to [ORGANIZATION]. Regardless of the neighborhood, whether you are a college student, visiting, homeless, or whatever the case may be, everyone in [ORGANIZATION] deserves to be safe, period."
08_02_2022,homeless,This is a [ORGANIZATION] firefighting facilities improvements bond project. Number five will be pulled from the agenda. It is resolution to  Approve the renewal of three special needs assistance program grant agreements with [ORGANIZATION] in the total amount of two hundred seventy thousand One hundred ninety three dollars for the city to administer programs to assist homeless federal residents.
08_02_2022,homeless,"Now let's go to number five that we have pulled a resolution to approve the renewal of three special needs assistance program grant agreements with [ORGANIZATION] in the total amount of two hundred seventy thousand one hundred ninety three dollars  for the city to administer programs to assist homeless federal residents. Is PERSON0 available? Yes, sir."
08_02_2022,homeless,"Okay. These are our renewal grants. And what they're utilized for is for the continued service to provide rental assistance down our deposit, our rental deposit and utility deposit for individuals that were formerly homeless."
08_02_2022,homelessness,"It's possible, and I'm sure [ORGANIZATION] will fill this in, that there are carryover participants from [ORGANIZATION] to [ORGANIZATION] since this is a permanent housing grant. And so I'd like to know how many people did we actually help this [ORGANIZATION]? I'd like to know what factors in a time where we know housing prices are rising, rents are rising, and homelessness is rising."
08_02_2022,homeless,"So so there was not I mean, you know, basically what had to do is they came to us. They said, either you all take this money so that you can help the homeless or [ORGANIZATION] is losing it. And I know that I hear you all saying, we hear that a lot, but that's what they came to us with."
08_02_2022,homeless,"The city stepped up, mayor, everyone that discussed it. Absolutely, we are not losing this funding. We will take it because we want to keep housing the homeless."
08_02_2022,homelessness,"Sure. I'm just wondering, and I don't know, and it may just be so specific that what we can do it when I'm hearing you say that we could use it for homelessness. But to have, I think what I'm understanding is the board is wanting to have feedback to how those funds are used or how many people are affected."
08_02_2022,homeless,So is there an opportunity for next...  [ORGANIZATION] if this is no there is no feedback i mean [PERSON] is dictating these funds can only be used to house the homeless housing and each specific one they dictate how many units they expect us to house with the funding and what services need to be provided to go along with that so so they're they're running this show we are not [PERSON] is telling us what to do  I think that a key here would be to offer education regarding these to the committee so that they have a better understanding of the source of the legislation and the history of this specific funding that came from another organization to the city
08_02_2022,homeless,"whenever we we um i'll just say when a client no longer is with us then we turn to there is a binding list  What this binding list is, is a listing of every individual that we can document that is homeless and they are prioritized. We use a document that is called the Viespa VET."
08_02_2022,affordable housing,"That program is designed to keep properties from ever falling into this level of disrepair. It would be amazing if that program had the resources to be proactive, to use all of the funding that y'all have made available to it so that we are not tearing down affordable housing. I'm sure that this property is far too gone for that."
08_02_2022,housing crisis,"I'm thinking like seven to nine. There's not even the acreage to go up to 12 if they wanted to, but by the time you add a [STREET], cause it's, you would have to, it almost be impossible. And we are pretty much a housing crisis."
09_19_2017,affordable housing,"You said it – did you say it violated some federal states? Well, there is a letter saying that they did not – Violate [ORGANIZATION] guidelines, but there's also nothing saying that they were in compliance with those guidelines Because they failed to notify [ORGANIZATION] or create the appropriate paper trail in order to liquidate FAC0 which is basically there they want to move all of these residents of the low-income housing. [PERSON] and [PERSON] this other housing, so we're not creating really any new affordable housing units."
09_19_2017,homelessness,"I also believe in the very best intentions of people. I want you to know that you can't spell community without the word unity. [ORGANIZATION], our mission is coordinating a community-wide response to end homelessness in [ORGANIZATION]."
09_19_2017,homelessness,I really do. But I wanted to make sure. I'm traveling actually to attend some further training to learn how to create the strategic plan for homelessness.
09_01_2020,affordable housing,"Other commissioners felt that the existing ordinances are not set up to adequately ensure the compact, complete and connected development our comprehensive plans want to see, particularly this far west in town. And stemming from that and the applicant's assertions that they would want to build affordable housing, there were questions of how affordable the housing can really be when factored in with transportation costs, if the majority of services and workplaces were fairly distanced from this property. And that said, I'm happy to take any questions the council has and I appreciate it, thanks."
09_01_2020,affordable housing,"And in addition, it would provide more tax dollars. So we would like to implore [ORGANIZATION] to appeal the decision to deny the rezoning and allow us to rezone it and market it to someone who can bring in the affordable housing um  to this area like i said that already has a lot of small lots and some duplexes across the [STREET] and that's all i have for now thank you so much okay does the council have any questions for the applicant before we go on the public comment"
07_07_2015,homelessness,"It's kind of a stop gap for people that are having a major crisis. Usually it's for domestic abuse, temporary homelessness, some other kind of emergency situation. It's not just free boarding when you go on vacation, but in this particular instance, you know, if you simply had no other options, then yes, that would be a good example of that."
07_07_2015,affordable housing,"And it helps a lot of people. And honestly, I will tell you that this program enables the affordable housing stock in the city of [ORGANIZATION] to be maintained. Because a lot of the individuals that we assist, if there wasn't somebody there to help them maintain their home,  they wouldn't have a [STREET] to live and guess what they wouldn't be shopping they wouldn't be buying gas they wouldn't be providing that income to the city"
12_04_2024,housing crisis,"And I'd rather have us  you know, [ORGANIZATION], look at our, at our, at what we've done and say, whoa, we've, we've had some loss because we're going to have some loss. We know we need to develop more. We have a housing crisis in [ORGANIZATION], so we're going to lose some trees."
12_04_2024,housing crisis,"And I'm very glad that they were able to meet because they were able to reach common to meet common ground and The neighborhood continued to echo that it's not about development and so  I really appreciate being able to compromise and reach some type of common ground because initially that wasn't the case. But [TIME] it seems as though that there has been, it's not a perfect solution, but I believe it's a viable solution in that it's working together and to the developers, again,  time is money and of course, you know, as a council member, this is not intentional, but it's about balancing and striking a balance and making sure that we're listening to our neighbors loud and clear, making sure that we're listening to the neighborhood. We recognize that we are in a housing crisis."
12_04_2024,housing crisis,"I do have incredible concern But because you know we did look at the budget only in [ORGANIZATION] with holidays, etc And much going on within our city getting to [ORGANIZATION] There hasn't been a lot of time given all the money you should to be able in my opinion to do the public and  vetting and discussion in public while I've had those private conversations. And so I have a desire that we can change that in 25 so that we can start the budget process sooner, sometime in [DATE] to start to get some visibility and to get some community feedback as we shape that plan. But I definitely want to point out, as we have declared a housing crisis,  And we have so many incredible comprehensive plans that might touch on things."
12_04_2024,affordable housing; unhoused,"We do not have a strategy and a focus on affordable housing. And I think that's something that really we are going to have to look at and address, having a comprehensive plan around affordable housing. And we have $300,000 that we're spending to move individuals who are in camp that are unhoused."
12_04_2024,affordable housing; unhoused,"We really are going to have to, and the affordable housing plan has an ability to  have us address our unhoused population in a dignified manner so that we aren't spending $300,000 to relocate them and to remove trash around our city long term. I also have concerns about continuing to add spending in our [INSTITUTION]. whenever there are additional needs within our city that we do need to look at in regard to healthcare capacity and how we respond to crisis for individuals that are struggling in our community, as well as I have incredible pause about the continued growth of the poverty within our community and not having specific programs and focuses that are within a comprehensive strategy and plan and hope that we'll look at those in [ORGANIZATION] to come."
10_19_2021,homeless,"Number eight, a resolution to approve [ORGANIZATION] with [ORGANIZATION] and [ORGANIZATION] in the total amount of $76,763 for the city to administer programs to assist homeless federal residents. Number nine. resolution to approve an amendment to the current right-of-[STREET] maintenance permit with ORG2 in order for the city to be able to assist the creation of the city's third medical cannabis [ORGANIZATION] by having the right to determine which trees may be removed and which must be retained from parcel  765-[ZIP]-001 near FAC0, number 10, a resolution to approve a remission deed to reconvey about 5.82 acres to ORG3 of the [ORGANIZATION] estate so that Miss [PERSON] may personally donate this 5.82 acres back to the city of federal and number 11 a resolution to prove a sub recipient agreement with [LOCATION] to provide funding from the American rescue plan."
10_19_2021,affordable housing,"But a few things that really stood out in my mind was his work on [ORGANIZATION], his work on funding for the mobility and 71B master plans, his work on the [PERSON] health and safety measures, his work on...  helping with [ORGANIZATION], his work on expansion of our recycling trash program, his work on climate change and green space protection, his leadership on [ORGANIZATION], and his advocacy for affordable housing and public transit. He also was instrumental in his support of the city's DATE0 bond initiative. There are too many contributions for me to list here [TIME]."
11_20_2018,affordable housing,"I live in Ward 2, and good evening to Mayor and [ORGANIZATION]. I note that affordable housing is still one of the city's goals. It was something that I lobbied for, along with some others of you, when I was a member of this esteemed body once."
11_20_2018,affordable housing,"Anyhow, it's disappointing to me that a lot of what we're talking about for affordable housing is the same as what we're talking about [TIME]. A large contingent of the folks, people that are opposed,  Excuse me, a large contingent of the folks in the area proposed for rezoning are here [TIME] and have written to you asking you not to rezone. It was my understanding when I was an elected official that it was my mission to listen to them and to represent their points of view."
11_20_2018,affordable housing,"And also mixed income neighborhoods are more resilient neighborhoods. You know, we talk about we don't want to flood [ORGANIZATION] with too many affordable housing units or we don't want to concentrate poverty because we want a diversity of incomes in our neighborhoods because those are stronger neighborhoods. But then I'd also like to point out something that's been happening in my neighborhood where we see the construction of, quote unquote, single family homes, but they're rented by the bedrooms."
11_20_2018,housing crisis,"and i think we should do this but when we switch from [ORGANIZATION] to ORG1 to ORG1a or ORG3 we need to  make an adjustment somewhere else in the city, because as we've seen already [TIME], like there's a housing crisis, because we don't have the right zones in our city. So if we're taking away some of our denser zones, then and making it a lighter zone, then we're gonna have to make a denser zone somewhere else."
10_17_2017,affordable housing,"So I know that you're concerned about that, I am too, but I also know that we need affordable housing. The housing that we currently have, it's old. It's not terrible, but it is an older building."
10_17_2017,affordable housing,"But I also hear you speak fondly about the neighborhood that you're in and the [STREET] that it occupies. You know, they could... The studies that they did showed that they could completely renovate the facility where you're at and make all of the upgrades that you talked about desiring for one-fourth of the cost of building the new units down at FAC0 and that they're not actually adding additional affordable housing units."
10_17_2017,affordable housing,"Zero. Okay, but we do have available land, or we do have other [ORGANIZATION] accessible units in our affordable housing inventory. I believe at the one over FAC0 and FAC1 as well."
10_17_2017,affordable housing,"We've got a need nationally of about 120,000 low-income units across the country. We're building about 45,000 a year, and about 40,000 or so of the ones we already have lose their provisions and get converted into market rates. So we're more or less not really creating any new affordable housing as a nation."
10_17_2017,affordable housing,"and I think that was the balance move to make just as I think you know [ORGANIZATION] decision here is it's the balance move to make Again, even even though I think some of the criticism is fair and the project could probably be better Thank you i just wanted to summarize again that voting to support this appeal it's not voting against affordable housing and what it is about is going back to the drawing board and saying that this this plan isn't good enough it uh and we have a higher standard um for public housing in [ORGANIZATION] and that we value the people who live there and want to make sure that they have appropriate access to jobs in transportation and grocery stores and all of the and things places like FAC0 and all the things that they need to participate in society and be successful and that they should be able to access those without endangering their lives by walking on dark streets without adequate sidewalks and and putting themselves at risk for being hit by cars."
08_16_2016,affordable housing,"[ORGANIZATION], would you please call the roll? I hear that. Yes, yes, yes, yes, yes, yes Thank you all under unfinished business number one an ordinance to authorize the [ORGANIZATION] grant of variance in the single Family infill standard to support attainable affordable housing PERSON1."
08_16_2016,affordable housing,"okay uh [ORGANIZATION] i'm just curious as to uh what happened to the uh whereas about affordable housing because it was my understanding that that was the primary motivation behind uh passing looking at this ordinance Well, the affordable housing was in relation to if we were going to have a variance procedure in front of [ORGANIZATION]."
08_16_2016,affordable housing,So this is no longer about creating affordable housing. It's about making it easier for developers. Is that correct?
08_16_2016,affordable housing,"I think it does help affordable housing, because I think that we heard from the developers about how that without, you know, if we had continued with the ordinance where it's less than 70 feet,  and you have to have the garages recessed and not just flush then in fact that could be expensive for home buyers so i think even though this this is not the major purpose of this particular ordinance but i think that is one effect that it will in fact help affordability and attainability of houses anybody else okay what public comment do we have on these amendments bear with me just a second i've had a lot of allergies [ORGANIZATION]"
08_16_2016,affordable housing,"Thank you to the staff. Thank you to [ORGANIZATION], and especially thank you, Mayor [PERSON], because we know that you've always been a champion for the affordable housing. You look up here and you read that last item, and it says we'll create opportunities for the attainable housing."
08_16_2016,affordable housing,To your question a while ago Had we not had this this change? there's two things that could happen if we had to go from a 70 foot lot to a 60 foot lot and still and [ORGANIZATION] everything up it would be expensive But if we stayed with the 70 foot lot It could possibly cost that homeowner another five to ten thousand just because of the size of the law so this allowed us the flexibility to drop a  this size lot down to create this affordable housing in the manner that we have done for [DATE] and and been embraced with [ORGANIZATION]  involved with them for over [DATE] now.
08_16_2016,affordable housing,"I can tell you this, they're not what I would call affordable housing. I mean, they are lower priced, but they're very high per foot, but I'm not necessarily going after the first-time homebuyer. So it certainly limits what we can do on the lots, and as a developer, it just adds a lot of complication in an already complicated process."
09_15_2020,affordable housing,"There's actually already a lot of density nearby and it's already proven difficult for some of our property owners nearby that do own animals. I 100% support having affordable housing, but I think the idea of shoving all of the lower income people into the outskirts of the city is a regressive policy. Because as [ORGANIZATION] mentioned, if you are a lower income family, it's harder to buy and maintain a car."
09_15_2020,affordable housing,"all of us to understand better about the long-term growth and the plans and we just don't see that this high density in such a small area at this time it goes in line with that. Also along with the lack of city services as both [ORGANIZATION] and [PERSON] mentioned and in time I'm sure that those will be provided in this area. There are  In part of the case for the rezone, the [ORGANIZATION] stated that we need more affordable housing in this area."
09_15_2020,affordable housing,"I'm assuming that they mean this immediate area. So...  Because I'm experienced in canvassing and counting as an employee of [ORGANIZATION], I explored a half-mile radius around the case property for rezoning, and I found that we have about 140 current what would be considered affordable housing duplexes  in our immediate area plus the 90 that will be going in in the cobblestone edition which has been approved we think that is a wonderful project we support that that is a half a mile away so that puts about 230 duplex units [TIME] in the immediate area  There are also 30 duplex units directly across FAC0 from this ORG1 property. And we are concerned about a traffic clog right there since there is no traffic light."
09_15_2020,affordable housing,"For this one in particular, I appreciate the concern that  this is not the ideal [STREET] for affordable housing because of the distance and the increased transportation costs. Unfortunately, every time we try and look at affordable options or affordability concerns, closer to town where it would be more appropriate, we run into substantial resistance there as well. And I find myself wondering where is an acceptable [STREET] for affordable housing and will we ever build it?"
09_15_2020,homelessness,"Secondly, most of the reason that I think [ORGANIZATION] Member [PERSON] had wanted to have something like this, if possible,  was prevent homelessness and the problems that people would also have. They had to go to a shelter with too many people there during this [PERSON] virus pandemic that we're in now. But the federal government has at least attempted to prohibit evictions during this pandemic."
09_15_2020,homeless,"Yes, ma'am. And I am speaking on behalf of [ORGANIZATION], coming to show support, not necessarily just for this particular concept, but in general for the idea of continuing to find ways to support not only our residents who are at risk for becoming homeless, but also for our community partners who provide housing, and those are our landlords. I believe both [ORGANIZATION] and [PERSON] pointed out that the landlords are not getting assistance in order to continue to provide housing, even though our residents may not be losing housing.  still have to be paid."
11_17_2015,homeless,"Number three, resolution to award bid number 15-58 and to authorize the purchase of a prefabricated steel trail bridge from ORG0engineered solutions [ORGANIZATION] in the amount of $87,126 plus split taxes for installation on the town branch trail over town branch creek and to approve a project contingency in the amount of $19,124.16. Number four a resolution to approve a contract with [ORGANIZATION] incorporated [ORGANIZATION] your media in the amount of 153,570 dollars for the provision of public access television services and the operation of the public access television channel through [ORGANIZATION] contention on approval of the [ORGANIZATION] [DATE] city budget number five a  A resolution authorizes acceptance of a DATE1 ORG2 grant through [ORGANIZATION] in the amount of $8,000 for the purchase of public space recycling containers and to approve budget adjustment. Number six, a resolution to approve a budget adjustment in the amount of $414,161, recognizing special needs assistance program grant revenue, and to authorize the addition of two temporary full-time equivalent positions to ORG3 to hire case managers to provide housing services for homeless federal residents."
10_03_2017,homeless,A resolution to authorize the addition of one full-time equivalent position to [ORGANIZATION] to hire a third case manager to provide housing services for homeless federal residents. PERSON0? I move we accept the consent agenda as read.
10_03_2017,affordable housing,"We'll have some other people up to address specifically these concerns that have been brought up. I'd like to speak as a member of the board. As you know, the primary goal of the [ORGANIZATION] is to provide safe, affordable housing to low income families."
10_03_2017,affordable housing,"We have all the construction costs and whatever, but this is about our residents having safe, decent, and affordable housing. And what they have right now is not very safe. I can't say that these lines are going to collapse [ORGANIZATION], but I know since we're having the problems, it's going to happen really soon."
10_03_2017,affordable housing,"I can't do my job to provide fair, safe, decent, affordable housing with the conditions and the financial straits that we're in. Thank you. Okay."
10_03_2017,housing crisis,"And a valid point that was brought up by another person, it's like we're looking at a housing crisis, but yet we're spending – this can help handle that because we're going to have – increased income over time. So that's just what I have to say up front. Thanks, [ORGANIZATION]."
12_18_2018,affordable housing,My name's [ORGANIZATION]. I live at 527 South Sherman. I'm also the vice chair of [ORGANIZATION] and I know that it came to there was some discussion at the work session [ORGANIZATION] that this particular bond can't money can't be used directly for affordable housing
12_18_2018,affordable housing,"One of the ideas perhaps would be to do some sort of long-term lease between the [ORGANIZATION] and the city. I don't speak for the whole commission, obviously. It would have to be approved on our side, but this could be a [STREET] to support the  the mission of public housing indirectly and provide funds indirectly for public housing and affordable housing in the city through this bond even though it can't be done directly."
12_18_2018,homeless,"Yes. Okay, thank you all. Number 14, an ordinance to waive the requirements for competitive bidding and approve contract with [ORGANIZATION] in the amount of $108,000 for services to homeless and needy residents in [ORGANIZATION]."
12_18_2018,homeless,"PERSON0? Whereas [ORGANIZATION] has operated a daytime facility to serve numerous homeless and needy [ORGANIZATION] residents for over [ORGANIZATION], relying upon the support of several local churches, charities, and charitable persons, as well as some governmental support for veterans, etc.,  And whereas the [ORGANIZATION] City Council approved a funding request for [ORGANIZATION] to maintain the operations of [ORGANIZATION], and although funding for the center by donors has improved, a shortfall still exists that jeopardizes its ability to continue to offer vital services to [ORGANIZATION]'s homeless residents. and whereas if FAC1 could no longer operate as ORG2, currently housed citizens might become homeless again and have to live on the streets or in the woods."
12_18_2018,homeless,"And whereas if [ORGANIZATION] could no longer operate its [DATE] facility, the large number of homeless residents who depend upon this facility for showers and washing, hot food, a warm [STREET] to stay during [DATE], as well as an access to a telephone and other job assistance services could not find such comparable services elsewhere. And whereas the facilities and services provided by [ORGANIZATION] are required to be continued and should continue to be supported by the city in order to prevent our homeless and needy residents from suffering undue hardship and deprivation. Now, therefore, it be ordained by [ORGANIZATION], Section 1, that [ORGANIZATION], hereby determines an exceptional situation exists in which competitive bidding is deemed not feasible or practical, and therefore waives the requirements of formal competitive bidding and approves a contract between [LOCATION], [ORGANIZATION],  [ORGANIZATION] and [ORGANIZATION] Homeless Center in the amount of one hundred and eight thousand dollars for services to homeless and needy GPE2 Residents and authorizes mayor [PERSON] to sign this contract [PERSON] if you remember DATE0 [ORGANIZATION] came forward discussed with the mayor  The issue that they did not have proper funding to keep [DATE]care center open at that point in time, the mayor brought forward to the council and you unanimously agreed to fund the center."
12_18_2018,homeless,Yes.  in order to weigh the requirements of formal competitive bidding and approve a contract with [ORGANIZATION] in the amount of one hundred and eight thousand dollars for services to homeless and needy residents in [ORGANIZATION] in [ORGANIZATION]. we will suspend the rules and go to the third and final reading second that motion we have a motion and second to go to the third and final reading something would you please call the roll  Dutch? Yes.
12_18_2018,homeless,"And the ordinance to waive the requirements of formal competitive bidding and approve a contract with [ORGANIZATION] in the amount of $108,000 for services to homeless and needy residents in [ORGANIZATION] in [ORGANIZATION]. Okay, final comments from the council. Other than that, I want to thank the council for doing this."
11_21_2023,housing crisis,"Everybody I've talked to is tired of this. not just the neighbors that have to live next to it, but again, the people that are trying to seek housing. And we have a literal housing crisis."
11_21_2023,affordable housing,"And meanwhile, you know, people can't, their kids can't find a [STREET] to live when they move out of the house and they have to move out of the city. The whole reason I'm here is because [ORGANIZATION] couldn't find affordable housing in Ward 1. At the same time, the chair of [ORGANIZATION] had to move, had to resign and move out of [ORGANIZATION] because she couldn't find affordable housing in [ORGANIZATION]."
11_21_2023,housing crisis,"And so that's why we have a sunset clause to give [ORGANIZATION] the discretion and authority To make changes to the short-term rentals that the current operators might not like I echo some of the concerns that were expressed by council member [PERSON] know, I've had a little bit of time on council and absolutely understand. This has been a conversation that's been evolving over [ORGANIZATION], but also to the information and  in regard to our housing crisis and the shortage of available rentals has become much more sharpened and focused for us too when we've gotten concrete numbers from our planning department who's done such a great job in long-range planning of identifying the tremendous gap that we have. And so I think we have to look at all available levers and think about, you know, this is 500 available units, you know, more really with the illegal operating  They're not available housing stocks."
11_21_2023,unhoused,"So when I start to think about where thousands of units behind in available housing and effective 0% available rental, I start to think about, I need to solve that as fast as possible because that's my brother and that's my cousin. It's students that come here that unfortunately end up in an unhoused situation. And I know that all of us don't stand for that, right?"
11_21_2023,affordable housing,"And the university is growing by leaps and bounds and eating up all the affordable housing here. But I think there's an opportunity throughout [ORGANIZATION] to make these amendments, to make these adjustments to the current code. And so I don't feel that...  putting a [LOCATION] limit on there will actually get things moving any faster or put any more pressure on us."
11_21_2023,affordable housing,"So I'm going to support whatever ordinance comes out of this to regulate this more to protect the residents versus the investor class who don't even live here. They aren't the ones who have to deal with not being able to find affordable housing to deal with these bad neighbors, you know, tearing up the streets and running over people's pets and keeping people up at [TIME]. The other thing I would just like to close with before I go is I know"
