date,matched_words,Deidentified_paragraph
07_05_2023,affordable housing,I have presented my concerns  before the plan the plan commission and personally and in writing to the subcommittee form to consider community responses to the plan. The association will present their concerns to you and I want you to know that I support the recommendations. I especially ask that the council rebuff any intention to displace current residents of the area in favor of more affluent residents also to assure that future development encourages homeownership of affordable housing energy independence and that local residents  are given the opportunity to participate in development decisions and small business creation in the affected area.
07_05_2023,affordable housing,"If there is one chronic and deleterious condition  condition that the city has tolerated for too long it is the lack of affordable housing for the large segment of our family who have low incomes live with the minimal resources and reside in substandard housing. Shortly after [ORGANIZATION] formed, we identified a number of priority issues. Among the 37 or so priority issues, approximately 10 were related to housing and the need for neighborhood improvements in [ORGANIZATION] and other poverty prone areas."
07_05_2023,affordable housing,"One last time to close us out. I just wanted to comment on what Representative PERSON0 had to say about focusing on on affordable housing. operating within this plan and then I think in addition to this plan I'm looking at other ways I would love to collaborate with you on on other ways that we can we can look to do this and community land trusts are a great option In [ORGANIZATION], there's a specific kind of I know you don't you you the [ORGANIZATION] gave you pause"
03_30_2021,homelessness,"Number one, [ORGANIZATION] and [ORGANIZATION], which is out there, a regional park in  on FAC1. A lot of people are complaining about alcohol possession, alcohol consumption, sexual activities, homelessness, the congregation of vehicles and persons in the park after [TIME], and of course the noise issues, litter issues, and things like that. And I know we all can be out there at the right [STREET] at the right time, and I know budgets are tight right now, and we will be going into [ORGANIZATION], but I  I would think some point we need to really talk about security issues for whether besides just the [INSTITUTION], maybe some cameras, things like that."
03_30_2021,homelessness,"So the 159.2 is going to primarily be looked at for that first. It's not precluded, however, from other projects where we might be able to partner with other agencies, like the county, other nonprofits, depending on what the project is. For example, Wi-Fi or homelessness, trying to address those issues."
03_02_2021,homeless,"I am addressing you as chair of ORG0 Democrats. My remarks are prompted by some of the recent actions by the city that are very puzzling,  For one, for instance, while you strive to improve the lives of our homeless veterans, and rightfully so, at the same time you unfairly treat our library employees. Another example, while you strive to prevent the euthanasia of our beloved animals and mean offer curbside service, and rightfully so, then you turn around and deny our citizens' library curbside service."
10_11_2022,affordable housing,already since the streetcar is reintroduced. We've seen over five new hotels all within a thousand feet of a streetcar stop. We have two affordable housing actually three affordable housing projects that are all within a thousand feet of a streetcar stop including the art space hotel FAC0 and FAC1.
10_11_2022,homeless,"We do our sheltering through hotels. We're making sure we provide a meal, security, and shuttle transport to get them either to one of the charters that we've hired or to the [INSTITUTION] or bus terminals we talked about. We also continue with the [PERSON] isolation and quarantine hotels, and that's for our NGO hospitality sites and our homeless shelters alike."
10_11_2022,homeless,"[ORGANIZATION] slide. So a little bit about [ORGANIZATION]. As the Chief PERSON0 had mentioned, it was originally set up for homeless assistance."
10_11_2022,homeless; homelessness,I would like to just add one more point on that is I don't know what additional funding that [ORGANIZATION] makes them entitled to I don't know of any grant fund specific I mean that right now what they're using through the [ORGANIZATION] emergency food and shelter grant as we've talked about that's for homelessness That's for regular homeless.
10_11_2022,homeless,"And I've been very adamant with [ORGANIZATION], [ORGANIZATION], the Congresswoman, that we do not want to have anyone put out onto the [STREET] because we want to make sure that we don't make people homeless. you know, they have a [STREET] to sleep, they have a warm food and make sure that we can help them and assist. And I know it's been [ORGANIZATION] now that we've had any [STREET] releases and we'll continue to do that."
10_11_2022,homeless,And so and that's more for the homeless. They're just tailoring it to be utilized for this need in time. It doesn't reach meet the Stafford Act requirements.
06_07_2022,affordable housing,"So I'd like to talk to you about the good stuff. Let's chat about the new stuff we just finished and the $127 million in quality affordable housing that we're bringing to [ORGANIZATION]. If we could put the video up real quick, I'd appreciate it."
06_07_2022,affordable housing,"It's brand new. It looks just like the same architect down the west side behind the [ORGANIZATION]. This is but phase one of, we believe, three phases to provide affordable housing.  because it's right across from ORG1 right down the [STREET] from ORG2 club access to FAC0 with with great opportunity [ORGANIZATION] you might remember is one of the ones that we fought about for a nine percent this is one of the ones that we were really worried about right in the shadow of the [INSTITUTION] that is 120 units for elderly and disabled families this is what it looks like right now and so inside uh from [ORGANIZATION] when it was built  this is this is the the current conditions that we're gonna fix we raised 20 million dollars to build that and this is something that's fascinating and really gets my heart going this is a stem facility that right now was the old headquarters to ORG3 built in [LOCATION] a trost building that with CDBG money will provide science technology engineering and math to the kids in the [PERSON]'s all and in [ORGANIZATION] working with [PERSON]  and the philanthropic organization and [ORGANIZATION] to take care of the kids and hopefully get them up and out of their current conditions and become amazing and productive members within our society."
06_07_2022,affordable housing,"so they wait [ORGANIZATION] to get a chance to have a [STREET] to live to stabilize a house for their children go to a good school district and they can't even find a [STREET] to live because there's no apartments i don't know if you know but there's a lot of people moving to [ORGANIZATION] that are that are taking up some of the housing opportunities that used to be here back when we did a housing study We said that we were 3,000 affordable housing units short by [LOCATION]."
06_07_2022,affordable housing,i think you and i had this conversation before it's not affordable housing it's quality homes quality housing and i mean by that pictures you showed us it's very evident that it is quality housing and that's what our citizens deserve and then one of the good news that you know you always say there's a problem
06_07_2022,housing crisis,"um you mentioned 3 000 by [ORGANIZATION] do you have updated numbers on the shortage of housing rentals i don't that's why we're gonna go back out and do another study okay um there was another statistic um that went beyond [ORGANIZATION] do you remember what that shortage was for i believe there was a longer term statistic i don't remember uh i can pull that information and get it and get it back to you if you want me to  No, I think it's really important right now as we're going into the budget season and we're trying to understand what the housing crisis is because I do understand there's a shortage of...  I am hearing from the public that you know rent is going up and there's just no availability Within the proximity to their neighborhoods"
06_07_2022,affordable housing,"yes so I mean as you know so housing is a critical part it's not just critical to from an affordable housing perspective right because once you're once you're rent burdened you'll never get out of poverty  I mean, if all of your money is going to rent, like, I mean, it gets really, really difficult, especially if you're jumping from [STREET] to [STREET], trying to find an apartment, destabilizing your kids. But there's a second thing."
11_21_2023,homeless,"And [ORGANIZATION] joined [ORGANIZATION] to aid veterans and their families going from homeless to homes. For her selfless work, she received the [DATE]-DATE1 Elk of DATE2 Award. And whereas on [ORGANIZATION], [ORGANIZATION] selected [PERSON] as their DATE1 Veteran of DATE2, making her the first female veteran to be honored with this award."
11_21_2023,homelessness,"And then, you know, you pull them up, and then you step them up, and then you stand them up, and then you get them walking, and then you hopefully get them running, and you get them strong. And I think we have some great systems in [STREET]  there's always an involvement needed, evolving process needed, and I hope to be a contributing part of that as far as the mental health arena, as far as the homelessness arena, and as far as mentors, because they all contribute to life skills. They all contribute to education."
11_21_2023,homelessness,social engagement which shows healthier communities I do believe the city is doing a great job with education and homelessness and other services that help lift you up help to give you a hand up but I say that we can dig a little deeper and we could probably find little spots where we can help them stand up and we can help them get stronger and we can help them walk  and i look forward to being a part of that process [ORGANIZATION] and [LOCATION] to come i'm very proud to be an [ORGANIZATION] citizen and i'm proud to serve this country and i'm proud to be representing [ORGANIZATION] thank you for your service [ORGANIZATION]na um i make a motion to approve now [ORGANIZATION]
