date,matched_words,Deidentified_paragraph
07_06_2016,affordable housing,"As you weigh the alternatives, I would like to encourage you to consider the following key points. First,  First, there appears to be minimal correlation, if any, between the ratio of parking spaces provided to new units and [ORGANIZATION] rent. Affordable housing advocates are adamant that requiring parking increases the cost of housing."
07_06_2016,affordable housing,"However, actual pricing reflects a number of factors, and the practical reality is, as Commissioner [PERSON] just mentioned, that rents are about the same in northwest [ORGANIZATION] with or without parking. So the net economic benefit of pushing the parking burden to the streets primarily accrues to developers and not to those who are seeking affordable housing. You'll also note that Commissioner [PERSON], just [TIME], said that scarcity is what's driving rents, not cost."
07_06_2016,housing crisis,"I have two cars. My family has two cars anyway. And I am coming to speak out against the minimum parking requirements because we are in the midst of an unprecedented housing crisis, and I think that anything that increases the cost of housing and restricts the supply is something that should be avoided at all costs."
07_06_2016,affordable housing,"I just ran it by [ORGANIZATION], and he didn't tell me to leave the building. I'm going to get your reactions. what if we just said the parking minimums do not apply to affordable housing and if you're building a unit that that serves someone at 0 to 60 of medium family income which is where the greatest need is we said that um and and you have you enter into a regulatory agreement to keep you know that doesn't run afoul of rent control which we're preempted from doing right now tell me overturn that ban"
07_06_2016,affordable housing,"And the truth is lots of things add to the cost of housing, even for affordable housing. Especially for affordable housing, right? There's a lot of social costs built in."
07_06_2016,affordable housing,"But I'm trying to get philosophically what you would think about having a minimum but not applying it to affordable housing. I mean, certainly in principle, I don't oppose that at all. I think that's a great idea."
07_06_2016,housing crisis,"It's the additional units in that building which are going to help more than the lack of parking construction currently. This is a policy that should be reformed or repealed and not expanded, especially during a housing crisis. Unlike neighborhoods, in [ORGANIZATION], [ORGANIZATION] has a toolbox full of parking management strategies at its disposal,  expanded permit zones, new meters, and after the recommended shared parking that we're asking for."
07_06_2016,housing crisis,"And pretty soon we should have better permit programs available as well. So I think there's much less risk right now in waiting to see how these more flexible and equitable policies play out and then adjust them to work better rather than applying a policy that might not really help very much and certainly will exacerbate the housing crisis. Um, so I think that's, that's really, um, I, there's some evidence that when you, when you talk about how we're going to get people out of their cars, um,  When you look at transit-oriented developments that have access to cheap parking, people don't give up their cars."
07_06_2016,affordable housing,"That's not how, you will shift the momentum if you give in to this request for bad policy to placate some neighbors. I,  One other point I want to touch on that's not really in the bike walk vote purview is this affordable housing issue. I think that there's a lot of focus placed on MFI, less than 60%, but there are really good reasons to want...  market rate housing to be affordable for the middle class."
07_06_2016,affordable housing,"And when you think about affordable housing, there are lots of different definitions, but I think you should absolutely be considering the people who will live in those 350 square foot apartments in the 120 unit building. I think those people should be given consideration, too, because we don't want just those people who are eligible and then the very wealthy to live in it. We want a spectrum of people."
07_06_2016,housing crisis,"You may wonder why does someone from [ORGANIZATION] care about what's going on in [LOCATION]? Well, a couple of things. One is that our whole city is in a housing crisis."
07_06_2016,housing crisis,"But in my neighborhood, I'm seeing my middle-income neighbors displaced or moving because of this housing crisis. So I wanted to just make that point because this policy will affect, in the short term, middle-income people more. but they are also being displaced and affected by this housing crisis."
07_06_2016,housing crisis,"So it represents, in essence, an indirect tax on the people who are most affected by the housing crisis. And in terms of equity, in terms of rationing, as has been discussed, I do want to also reiterate that if you look at census data in [ORGANIZATION], it is low-income people that tend to walk or use transit the most as their transportation mode. So I really want to strongly urge you to reject what I view as an unfair and unequal indirect tax on lower- and middle-income people."
07_06_2016,affordable housing,I do acknowledge that some of the exceptions in the framework are flawed and that the provision of affordable housing should be one of those exceptions. It is encouraging that the bike town program will have a strong presence in [ORGANIZATION]. A proposed crosstown bus route using [ORGANIZATION] should also be popular.
07_06_2016,affordable housing,I'm a supporter of affordable housing and sensible parking policy. I want both. I believe both goals are achievable and compatible with a simple policy change.
07_06_2016,affordable housing,"It's essentially the one that's been raised here as an alternative a couple times already [ORGANIZATION]. I believe it's oversimplified, if not inaccurate, to suggest that no parking equals lower rent. In fact, I think the absence of parking minimums simply opens the door to increased developer profits and does not assure more affordable housing in our tight housing market."
07_06_2016,affordable housing,"we need to make sure that the savings accrued by not building off-[STREET] parking are passed along to renters and the public simply not captured by developers who choose not to provide parking i believe there's a fairly straightforward solution permits should not be readily available to residents of new market rate developments that don't offer off-[STREET] parking it's a win-win-win developers who argue that their renters don't have cars are not required to provide parking  Renters who don't have cars aren't required to pay for it, and the public isn't burdened with the cost of increased demand for limited on-[STREET] parking. The market will pair renters who don't own cars with more affordable developments that don't offer parking. And I think, as [ORGANIZATION]'s raised, exceptions and incentives could be made for affordable housing units."
07_06_2016,affordable housing,"So I encourage the city council to evaluate and implement some type of plan like this, which will assure more affordable housing and not worsen the already difficult parking situation in northwest [ORGANIZATION]. In the meantime, regarding this timing issue, I do support parking minimums as a tourniquet. It's an imperfect but important tool that will help us balance parking supply and demand in the short term while we find a more comprehensive set of policies and programs that can be deployed in the longer term."
07_06_2016,housing crisis; affordable housing,"The pathway, as you've heard from the experts here, that we should be taking, there are many, many other things that we should be requiring and trying out first before construction, especially when we're in the midst of an affordable housing crisis. I know that you all realize the urgency and the importance of dealing with that housing crisis. I thank you very much for your recent efforts in that area with the excise tax, referring the affordable housing bond to voters in [ORGANIZATION], and all the other actions you've taken in [LOCATION]."
07_06_2016,affordable housing,"So many of our places are market rate, but recently in [ORGANIZATION], we're approved for the affordable housing component. So that's what we're going to continue to do. I can't say that's the driving factor for parking,  because then what does that do as the previous gentleman said about the market rate units those are going to go up"
07_06_2016,affordable housing,"so if you don't get the cost will have to be recovered in some [STREET] we wrote a letter to uh [ORGANIZATION] and i'm just going to briefly go pat through this just to state um the parking requirements for the northwest district would have a serious negative impact on the future supply of the affordable housing if passed and housing as a whole the ability to create new affordable urban rental housings with escalating land costs  the increased permit costs, increased labor wages, increased material costs, and we just passed increased taxes for our construction. It's already a serious constraint, and yet we're asking for us to reduce the rent costs. I mean, the costs are the cost."
07_06_2016,affordable housing,"Some of the census tracts in the heart of [ORGANIZATION] have median incomes of just $28,000 or $35,000, which is far below the citywide average. In the neighbourhood as a whole, 76.3% of the housing units are occupied by renters, myself included. I live in a [ORGANIZATION] apartment building, which is typical of the market rate, but relatively affordable housing that can be found throughout the neighbourhood."
07_06_2016,housing crisis,"[ORGANIZATION] added parking minimums in much of the rest of the city in [LOCATION]. We're now [LOCATION] into that experiment, but according to ORG1 Director [PERSON], when she was speaking to ORG2 in [DATE], no analysis has been done by the city to date on what effect that's had in affordability. Since [PERSON], we've been in a declared housing crisis, and I don't think now is the right time to further experiment with adding parking minimums back into city code."
07_06_2016,housing crisis,Of course we need more housing. We're in a housing crisis. We need less cars.
07_06_2016,affordable housing,"Frankly, if something like that weren't built in our neighborhood, I'd be thrilled. I'd be happy if Commissioner [PERSON] or [PERSON] were able to build a whole bunch of affordable housing units with or without parking. And I agree with Commissioner [PERSON] that those units should be exempted from the minimum parking requirements."
07_06_2016,affordable housing,"I live at FAC0 and FAC1 in [ORGANIZATION]. I was listening to the folks who are advocating for the status quo, and I was thinking we all share the same goals, which are less cars, less pollution, more truly affordable housing, and more income diversity in the neighborhood. I am a proponent of a –  code revision to include the parking minimums in the [ORGANIZATION] District for all kinds of different reasons, but primarily so we are taken into the city."
07_06_2016,affordable housing,"On that issue of affordability, speaking to Commissioner [PERSON]'s point,  Our group is interested in affordable housing both in the subsidized category and in the low end of market, market rate category. And parking requirements, obligations affect both of those things. They make it more difficult to keep rents down in both of those categories of housing."
07_06_2016,affordable housing,These parking minimums are the only thing we can now use to keep the 30 pending units that are on these maps from overwhelming the existing parking out there. I don't want higher rents. I don't want to lose affordable housing.
07_06_2016,affordable housing,"And I certainly share the concerns about the impact on affordable housing, and that's something I want to try to understand better, too, in [ORGANIZATION]. Mayor, if I could just add a comment. The one thing that I'm clearer about at the end of this hearing is I don't think the affordable housing component is a top three factor in this discussion."
08_30_2017,houseless,Ending sweeps of houseless encampments. Stop prisoning addicts for being addicted. [PERSON] the racist [PERSON] gang database.
08_30_2017,affordable housing,I tried to confirm that on the fly. So I am worried about this conflict between affordable housing and  and our urban canopy. And there's many points in the report where that's called out.
08_30_2017,affordable housing,"Do you have anything additional to say about that? Because it certainly, if there is a conflict, and I don't think it is an either-or question, that's something that we need to resolve because chances are where we're building affordable housing, we have a deficient urban canopy to begin with. Any thoughts on that?"
08_30_2017,homeless,"Why are there so many homeless people out on the sidewalks? Obviously, we have in these numbers, too, that your bloated pensions and your salaries are part of the reason. But I'm not going after those, as I have stated."
09_14_2016,homeless,And let's please take item [DATE]. Request of [ORGANIZATION] to address council regarding our homeless citizens. Good morning.
09_14_2016,homeless,"So anyway, with regards to the homeless, we have a big problem. And these people, a lot of them, they need to be helped. And so...  I really encourage you in your position when you make decisions, rather than to just make a few people happy, try and make decisions that serve for the most good."
09_14_2016,homeless,"My name is [ORGANIZATION]. And regarding the circumstances of our city,  the homeless and those that are vulnerable to the dangers that are overcrowded and an inaccessible city is, is it's blown. It's just blowing this out of proportion with young people, car accidents more and more and places I used to live or just they're dangerous."
09_14_2016,homeless,"There's a lot of young people losing hope with our environmental circumstances and  lack of housing and food having to steal and these multi so-called they're called multi-family housing but they're tyvek particle ted wheeler particle board four-story condoms for the rich and not encouraging any sort of a living livelihood we need rent control we need  living wage, just as much as you all earn. And we need consideration for our transit system, the people who serve us, whether they be police officers and businesses, our teachers, and our neighbors, homeless people. And that's why I'm here [ORGANIZATION] is last time I spoke with you, I asked for your endorsement for [ORGANIZATION]."
09_14_2016,homeless,"Anti-camping and temporary structure ordinance against the homeless are based on improper motives. I find the plaintiffs sufficiently state an equal protection claim. You lost, okay?"
09_14_2016,homeless,"Thank you. Okay, [DATE], please. Request of [ORGANIZATION] to address counsel regarding the homeless."
09_14_2016,homeless,"And I've been working on a homeless situation for [ORGANIZATION]. And I...  I'm here to voice to the council. I've been trying to get some assistance, I guess, because I work alone and trying to look at different problems."
09_14_2016,homeless; affordable housing,"I'm working with the situation of the homeless situation in [ORGANIZATION], and I've seen the storm coming about the affordable housing and stuff. If they wouldn't have stopped the undivided house program that started back in [LOCATION], that would have stopped a whole lot of these problems with the homeless and the –  and the people that's middle retarded and everything with the [TIME] crisis center that we would have there, and for the families and everything that fell within the crack, as y'all called it back at that time, that couldn't afford affordable housing or whatever, until they could have got back on their [STREET]. Now, you're coming up DATE2, and you have duplicated everything that we would have done."
09_14_2016,homelessness,"People with disabilities have long experienced some of the highest rates of unemployment and unemployment of any group in this country. Here in [ORGANIZATION], 15 to 20 percent of our community are people with disabilities, and yet only about 2 percent of our city's workforce, in fact, are persons that identify as being someone with a disability. The unfortunate deleterious effects of unemployment and underemployment affect people with disabilities in all sorts of profound and often lifelong and devastating ways, including through poverty and homelessness as well as through racism."
09_14_2016,homelessness,"It doesn't operate in a vacuum. I mentioned earlier about our environmental declarations, our homelessness declarations, and  announcements and lofty ideals that we put out without any teeth, any [STREET] to monitor it, follow through. I would really like to see this worked on."
09_14_2016,homelessness,"Like when we talked about the homelessness [ORGANIZATION] plan to end homelessness, that we have action like we did back in [LOCATION] when [ORGANIZATION] was here and we worked on that. I have personal experience with agencies, nonprofits that pretend to be  help people with disabilities."
09_14_2016,homeless; homelessness,"And mostly they just exploit people with disabilities, and they get away with it because we don't know what it looks like to have our standards set. If you as the city, as an employer, can get this right, working with equity, minorities, even with the issues with homelessness issues,  We can set the standard for these nonprofits that, for example, I recently tried to get a job that had to do with housing, that a lot of disabled people are homeless. And we're promised so-called good housing, which turns out is not accessible."
09_14_2016,affordable housing,"Three, funds to develop new low-income housing that is affordable to youth and families with children with 30% or lower MFI. Again, I want to have the [ORGANIZATION] fund. account set up to transfer these funds for foreclosures to go into an investment fund, which then can't then be utilized for affordable housing."
09_14_2016,affordable housing,"I've stated I wanted to see more impartial position taken from the code enforcement people that are doing nuisance liens upon the sale to where we separate that completely from any  [PERSON] deals to nonprofits before these sales take [STREET] to transfer these properties to nonprofits. I want it to go into the [ORGANIZATION] fund and then be used toward affordable housing and children with families that might need that type of assistance. Issue number two on the redemption period, I do have a problem within [ORGANIZATION] that anybody goes in and touches that property without actually owning the property."
09_14_2016,housing crisis,"They are in a condition, like you just described, you're right, all over the city that is really egregious, and at a time where we have a housing crisis. So we have young people trying to buy their first home being outbid, and there's a vacant house down the [STREET] that maybe somebody would fix up if it was in the hands of a responsible property owner. And so that's a big part of the message here."
09_14_2016,housing crisis,"I appreciate that there's efforts to address the housing crisis from every conceivable vantage point, and this is one example. Aye. Thanks."
09_14_2016,affordable housing,"Well, I'm very pleased to support this zone change, and I appreciated the testimony [ORGANIZATION] from neighbors and others, some most in support, one opposed. Thank you. But this is definitely a zone change, and the intended development that Mr. [PERSON] outlined to us [ORGANIZATION] I think is really a fantastic step to provide more affordable housing product in our city and to do it in a very innovative manner, as Mr. [PERSON] is known to do."
09_14_2016,homelessness,"I'd like to start by thanking [ORGANIZATION] for their efforts to acquire and preserve [ORGANIZATION], as well as Commissioner [PERSON], and to note our support of the acquisition of this critical housing resource. Homelessness is a complex issue. There are individual factors, such as poverty or job loss or addiction, and then there are structural factors, such as shifting and insufficient public mental health approaches."
09_14_2016,homelessness; affordable housing,"One of the most critical structural causes for homelessness is the loss of affordable housing. DATE0, the [ORGANIZATION] lost over 3 million low-income housing units, including a loss of over 2 million single-room occupancy, or [ORGANIZATION], housing units. These are typically the lowest barrier housing units available in a community, often offering DATE1 or [ORGANIZATION] rental options with low or no screening or application barriers."
09_14_2016,homelessness,"And not surprisingly, the increase in homelessness in this country largely mirrors this loss of affordable low-barrier [ORGANIZATION] housing. To provide some perspective, [ORGANIZATION] lost 50% of their [ORGANIZATION] stock over this timeframe. [PERSON] lost 60%."
09_14_2016,homelessness,"Here in [ORGANIZATION], we've lost about 75%. While [PERSON] and [ORGANIZATION] lost about 90% of their [ORGANIZATION] stock and saw homelessness dramatically increase. [PERSON] recently studied why they were climbing up the national homelessness rankings and attributed much of that climb to the loss of over 75% of their 14,000 [ORGANIZATION] units starting in [ORGANIZATION] and escalating over [LOCATION]."
09_14_2016,affordable housing,"We know that there is a difference between the housing that the market delivers and affordable housing, which is why we invest in affordable housing. But there are also important nuances even within affordable housing, and we need a greater variety of affordable housing options if we're going to be able to meet the diverse housing needs facing our community. The FAC0 represents a critical and scarce option in that housing continuum."
09_14_2016,affordable housing,"And the average [ORGANIZATION] income is just under $900. One of the residents has been living at the [ORGANIZATION] since [LOCATION]. The [ORGANIZATION] afforded him a housing opportunity initially on a DATE2-to-DATE2 basis and later on a DATE3-to-DATE3 basis, which he couldn't find anywhere else in the city, including some of the more traditional affordable housing options."
09_14_2016,affordable housing,"He believes that had the joist not been available to him at that time, allowing him to move in despite the fact that he had lost his ID and could not navigate the typical leasing paperwork and approval process, he would most likely still be on the [STREET] DATE0. In the short to medium term, the [ORGANIZATION] can be renovated and perhaps play a role as a relocation hub while we preserve other low-barrier housing options in the downtown and close end, particularly as we move forward as a community with our resiliency and seismic improvement efforts. And over the long term, the preservation of the [ORGANIZATION] should be looked at as an important part of an overall strategy to develop and preserve a diverse range of affordable housing options that, taken collectively, meet the housing needs of all of our community members."
09_14_2016,homelessness,Thanks for your time. It's a difficult issue to talk about because there are still 20-some residents trying to avoid homelessness there. But we also need to talk about bang for the buck.
09_14_2016,homeless,"He's not a saint. This is an extortionary deal, but, um,  [ORGANIZATION] means that there aren't just 20 or 30 or 69 cherry-picked winners in a pool of 3,000 homeless people. It's an awkward situation."
09_14_2016,homeless,"I'm the executive director at [ORGANIZATION], and forgive me, I'm going to speak  speak very quickly because we have limited time. First, I want to thank the Mayor and [PERSON] for the opportunity to respond to this appeal and share more about the proposed FAC0 project. Many of you are familiar with FAC1 and know the work that we do with homeless youth in the [ORGANIZATION] community, including over [ORGANIZATION] operating a number of different highly effective housing programs."
09_14_2016,homeless; homelessness,Some of you also know about our organization's commitment to preventing youth homelessness through our work with youth transitioning out of foster care. [ORGANIZATION] is currently one of the main providers for life skill transition services for foster care youth in the state. We began doing this work because we recognized a strong relationship between kids aging out of foster care and those becoming long-term homeless youth.
09_14_2016,homelessness,"This is especially true of those in foster care who become teen parents and lack broader family and community support systems. I know this council understands and appreciates the impact of homelessness and the impact homelessness is having on our community and the need now more than ever to come up with creative and collaborative solutions. For [ORGANIZATION], FAC0 and FAC1 have worked together to develop [ORGANIZATION] to address significant gap and need in our community."
09_11_2019,homeless,"All right. 851, please. Request of [ORGANIZATION] to address council regarding homeless children, kids living on the [STREET], and at-risk and unsupervised foster children."
09_11_2019,homeless,"So DATE0 I'm here to talk about homeless youth, kids living on the streets, and foster kids that are left unsupervised. They all share like experiences, inadequate supervision, high-risk living conditions, no positive role models, and there is no one protecting or teaching them healthy living practices. We have foster and homeless children scattered in 8,000 different places."
09_11_2019,homeless,"The homeless cure was created to elevate the homeless and foster care systems to become the best model in the country, not one of the worst as we are rated [ORGANIZATION]. While waiting for just the right foster parents, these children will be raised in wide open spaces surrounded with farming, orchards, gardening, fishing, real life ecosystems, sport and fitness parks, and then at the ranch, which includes chickens, pigs, goats, ponies, and horses. along with safe and caring daycare and revised education."
09_11_2019,homeless,"Next individual, please. Thank you. [PERSON], request of [ORGANIZATION] to address council regarding [ORGANIZATION], placing boulders where homeless camps are currently residing."
09_11_2019,affordable housing,The voters passed the [ORGANIZATION] $[ADDRESS].
09_11_2019,homeless,"DATE0, we have spent $243 million on the homeless issue. This number keeps climbing [LOCATION]. Why is Commissioner [PERSON] not looking to the city she works for and [ORGANIZATION] who have set up agencies to deal with housing?"
09_11_2019,homeless,"Good morning. My name is [ORGANIZATION], [ORGANIZATION], and I would like to double and triple everything that she just said. And I would like to say that... Not wanting pollution, not wanting carbon is a great thing."
09_11_2019,affordable housing,"We have to bring the county together. And we have to bring the school district on board in order to have a robust tax abatement plan, which would allow us to get brownfield remediation followed by affordable housing or other community benefits. So I'll be asking for your help on that."
09_11_2019,affordable housing,"And so we're really charged with how do we manage that growth as a region? How do we make sure that we have transportation systems, affordable housing, a diverse and inclusive communities and a whole host of other things. One of the really fundamental things that we need to do as a region is, as we're growing more compactly, as we're creating a big backyard for everyone in our community, how can we make sure that people have access to nature?"
09_11_2019,homeless,And so I just... those are things that are important to me. I was homeless for [ORGANIZATION] and trying to find a safe [STREET] or find a public restroom without having to walk into a department store and feel the need to purchase something and being turned away because I don't have the money to make that purchase is it's it's a form of homeless discrimination and that needs to stop. Thank you very much.
08_05_2015,homeless,"Okay, next please, 18. Request of [ORGANIZATION] to address council regarding police civil rights violations during homeless sweeps. We had this talk a while ago, Mr. [PERSON]."
08_05_2015,affordable housing,"Commissioner [PERSON]. Thank you, Mayor. This item would make a change to our multi-unit limited tax exemption program for affordable housing."
08_05_2015,affordable housing,The goal of these changes is to increase the creation of affordable housing in market rate developments. Thank you. We have very few tools to incent the private market to create affordable housing.
08_05_2015,affordable housing,"One of the biggest barriers to achieving more affordable housing is the current $1 million cap on foregone property tax revenue available for this program. So we are seeking a modest increase to $3 million per year, which we estimate can produce 200 affordable units per year. If council approves these changes, the county commission must also approve this package before these changes will become effective."
08_05_2015,affordable housing,"Good morning, Mayor, [ORGANIZATION]. It is very exciting for us after working with this program for [ORGANIZATION]  And seeing the challenges that we have and the opportunities that could come about to bring this to you [PERSON] for approval so that we can increase the number of affordable housing units within that central city and areas that are very important to us. I will turn it over to [ORGANIZATION], who has more details in terms of the program changes and answer any questions you might have."
08_05_2015,affordable housing,"In terms of the cap and whether there is [ORGANIZATION] support for that, I think that that's there conceptually because they understand the need for predictability as well as clearly the desperation for affordable housing. I haven't had those conversations personally to be able to confirm with any certainty. So I just want to, this is a process question."
08_05_2015,affordable housing,"We provide a plan center, do one-on-one coaching and counseling, and also we do an [ORGANIZATION] trade show. So we do a number of services to help build the capacity of minority and disadvantaged contractors. We're here [LOCATION] to support the multi-program as an [STREET] to bring additional affordable housing units into the market."
08_05_2015,affordable housing,"We must use a continuum of strategies to provide affordable housing in livable communities. The cities that have a track record of actually building minority businesses and minority communities, one of the first things on the list is having a strong...  strong pool of affordable housing units that's critical to growing minority communities. And so I think it's interesting to note, and I think it's something that it's good that we have this [STREET], to have this continuum of strategies to bring affordable units."
08_05_2015,affordable housing,"The county was pretty strict on the $1 million cap. But I think times are very different in [ORGANIZATION]. I know that the county has been making, it's the first time, direct investments in affordable housing production."
08_05_2015,affordable housing,"So certainly they are as interested as we are and as [ORGANIZATION] is in trying to solve the affordable housing problem. crisis. I know [ORGANIZATION] is out of the country right now, but I understand that when she gets back, she will voice her support for this."
08_05_2015,housing crisis; affordable housing,"So this creates an opportunity for the private sector to get engaged  and i sat here before uh... several times and i know that uh... city uh... [INSTITUTION] their nonprofit community we're not going to be able to solve uh... this affordable housing crisis without getting the private sector engaged uh... as uh... commissioners also been pointed out there's only two tools right now on one is the uh...  the [ORGANIZATION] waivers, and the other is this program."
08_05_2015,affordable housing,"It's not obviously going to solve our affordable housing problem in the city, but it's a great step in the right direction. And we've had a few lately. The FAR bonus is another one."
08_05_2015,affordable housing,"So...  When ordinances are crafted or when we work with this, I hope that we'll follow Commissioner [PERSON]'s idea that we could have the city attorney office bring forth a report to share with this council and with the county commissioners showing that legally there is a basis for us to reclaim any property tax waivers, abatements, or whatever that are granted to people who start off providing affordable housing and  and then feel like, oh, I really absolutely positively need to have 100 percent market rate property. There should be, as the other gentleman from [ORGANIZATION] mentioned, some stick to go with hopefully a delicious carrot. That's not yet."
08_05_2015,affordable housing,"I appreciate the points that have been raised in the testimony and by Commissioner [PERSON], and we will certainly take a close look at those, and Mr. [PERSON] also about aspirational goals for minority participation. But I think this is a good program. You know, 200 units of affordable housing a year is not going to solve the problem."
08_05_2015,affordable housing,"But as [ORGANIZATION] said, things are starting to come together in pieces that are slowly here and there, I think, going to be producing more affordable housing in a time when we have a red-hot market that needs more.  proper incentives if we're going to get the amount of affordable housing that we truly need to serve all of our residents in [ORGANIZATION]. So this is a great step forward. I look forward to the county's consideration and hopeful approval of this as well."
09_13_2017,homelessness,"I just want you to know that. What we're talking about [ORGANIZATION] is not about homelessness, houselessness, et cetera. It's about behavior."
09_13_2017,homeless,"Mr. [PERSON] and Commissioners, I come before you on behalf of the [ORGANIZATION] neighbors, at least two entities on [ORGANIZATION] [STREET], my family, and really countless businesses and other persons, including certain homeless who have seen their neighborhood afflicted by an unchecked threat to our health, safety, and livelihood. Excuse me. I refer specifically to rampant illegal and unsafe behavior in southeast [PERSON] by certain bad actors."
09_13_2017,homeless,"I am not anti-homeless. I am anti-criminal. The focus is not on the person but the behavior, and there are plenty of behaviors that you should consider."
09_13_2017,homeless,"I can represent that a nascent electoral coalition is budding, nourished along the spectrum of nuisances to outrages and the perceived lack of concrete and permanent steps undertaken by our leaders. An expansion in homeless and transit programs combined with a more robust police presence must occur to promote health and safety. I highlight community policing cannot occur without more police."
09_13_2017,homelessness,"So the second thing I just want to mention is in the most recent point in time, none of us here are tolerant of behavior that crosses the line into illegal behavior, wherever it happens, and the mayor has been very clear about enforcing the law. But I will say one thing we have learned in [ORGANIZATION], and it's the same up and down the coast, is there has been a huge growth in what we call chronic homelessness. And the data that you know, because it was published, is people that are battling addiction or mental health crises or both, the dual diagnosis."
09_13_2017,affordable housing,"Recommended actions in this update are to set a fee for smaller homes similar to multifamily homes. The program will also continue to exempt affordable housing permanently, as well as accessory dwelling units through [ORGANIZATION]. Moreover, we think there is merit to the [ORGANIZATION] beginning to collect new person trip data from a variety of housing types, such that more varied rates can be set in future updates."
09_13_2017,affordable housing,"Give me a magic wand and I'll wave it and so be it. I think the mayor is probably –  My guess is the mayor's persuaded that's a good idea. Yeah, I think it would be a perfect informative tool to use in how we plan because we talk about affordable housing, low-cost housing, all those things, yet you don't, talking with [ORGANIZATION] and [PERSON] and ORG2, you know, they have all different kinds of fees that are waived that they have to pay, those kinds of things."
09_13_2017,affordable housing,This rate structure creates a clear incentive for developers to build smaller and therefore more affordable housing. We understand and support the new methodology using person trips to calculate [ORGANIZATION] rates. [ORGANIZATION] used data from [ORGANIZATION] showing large dwelling units having more people in them on average.
07_26_2017,homeless,"Everything we're talking about when we were talking about homeless issues on the last resolution is all involved in that plan. Everything we're talking about on poverty reduction is all involved in that plan. And we need to start understanding, especially from [ORGANIZATION], when you have people  Like [ORGANIZATION] and [PERSON] saying now is the time to begin to implement this."
07_26_2017,homeless,"We need to have these type of committees researching, planning, and looking over things to understand the greatest thing that can happen. And let's use a pilot project. Let's just talk to begin with on doing something for the chronic homeless in the city of [ORGANIZATION], but on a universal level through [PERSON]."
07_12_2017,homelessness,"Number two, I completely understand and empathize with the concerns that you have raised. And the budget that we just passed reflects that concern. We are being compassionate with regard to our response to homelessness."
07_12_2017,affordable housing,"[PERSON], amend relocation assistance regulations in affordable housing preservation and [ORGANIZATION] renter protections. Colleagues, first I'd like to present an amendment to swap out what was filed in the 710 amendments. That, as you will recall, was a minor fix."
07_12_2017,housing crisis,"Therefore, it's up to us to continue to take bold action to address this housing crisis using the tools that we currently have at our disposal, like mandatory relocation assistance. In [ORGANIZATION], the [ORGANIZATION] mandated that landlords in [ORGANIZATION] pay relocation assistance to tenants experiencing rent increases of 10% or more and tenants being evicted for no cause. There was an abundance of public testimony from housing justice advocates, community groups, and landlords and tenants alike, and it became clear that the community at large had a handful of outstanding questions about the mandatory relocation assistance legislation."
07_12_2017,housing crisis,"I'm sure it's no secret that this ordinance is one of the only almost ready-to-go tools we have available for us to address this housing crisis in [ORGANIZATION]. As an organization that's been representing most impacted renters for [ORGANIZATION], we're ecstatic to know that this is a long-term policy in consideration by the council. We look forward to shepherding policies like this in other jurisdictions around the state and look forward to participating in conversations about what a long-term strategy would look like."
07_12_2017,homeless,"I didn't last there, and then I'm a veteran. Now I'm under [PERSON] and I'm on food stamps. But I do think that if – I think the economy of the future will get worse and we will have more homeless people."
07_12_2017,homeless,"And it's one advantage, you know, in [ORGANIZATION] when people were homeless, we do have a lot of this what I call crystal magic, people's ability to get electricity from the sun, telecommute. I know some people actually write programs that have made $50,000 on an [ORGANIZATION] phone. So it's amazing how you can do that and be another [ORGANIZATION] or somebody like that."
07_12_2017,housing insecurity,"And that's union, it's represented and non. And no one should work full time in this city and face housing insecurity or basically poverty anymore. [ORGANIZATION] provide good jobs for the community."
06_22_2016,homeless,Request of [ORGANIZATION] to address council regarding opening a nonprofit business to benefit the homeless. Good morning. Welcome.
06_22_2016,homeless,"Good morning. My name is [ORGANIZATION], and I'm here to talk about the growing homeless population in [ORGANIZATION]. I've lived here for [ORGANIZATION], and in that [ORGANIZATION], I've seen it triple, triple."
06_22_2016,homeless,"Um, I myself am homeless. I've been homeless for [ORGANIZATION]. Um, I do have a job."
06_22_2016,homeless,"I'm having a real difficult time finding grants, or I don't know how to write a grant, nor do I have the money for a grant writer to open up a second-hand store, much like [ORGANIZATION], [ORGANIZATION], to benefit the homeless. I work in a second-hand store. I've seen the amount of money they bring in."
06_22_2016,homeless,"I think it could benefit the homeless population by, you know,  bringing in money through the store and purchasing apartment complexes, houses, to put the homeless in these buildings, in these structures, and give them the jobs at the store. The apartments, the living situations can also provide more jobs and help people get off the streets. A lot of people seem to think that most of the homeless are drug addicts, alcoholics, which is not true."
06_22_2016,homeless,"Where we're staying, there are many, many homeless families living in their cars. We're chased out of parking lots. We have nowhere to go."
06_22_2016,homeless,"They're the homeless action team in my office, and if you would talk with one of them, let them know how to get in touch with you, and they might be able to put you in touch with some resources that you haven't found yet. Okay. Appreciate you coming."
06_22_2016,homeless,"I do, however, want to throw out a different [STREET] of looking at the approach. I had proposed to the [ORGANIZATION] commissioners that they needed to move into the tents and let the humans move into tents  the buildings and then approach their government through tents and see how effective they'd be. And you might say that that $288,330 might be better spent buying some kind of warmer blanket  for the homeless."
