created_at,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched,Deidentified_text,city
2024-12-14T19:21:13.000Z,,,,,False,homeless,"[USER] [USER] PERSON0, we've seen the interviews with [ORGANIZATION]'s ""homeless"", they flat out admitted they use the city's ""help/resources"" to live how they want, get fed and have the freedom to get high as they like.  [PERSON] is completely right.  They gladly live on the [STREET] to feed their drugs.",portland
2024-12-14T19:21:13.000Z,"Portland, OR","Portland, OR",United States,city,False,soup kitchen,"PERSON0 My dad ran a soup kitchen for [ORGANIZATION] until the city shut it down because of complaints. I often helped him. While most of the people who came were fine, there was a percentage, maybe 10%, that had to be banned because no matter how they were treated they got violent.",portland
2024-12-14T19:01:24.000Z,"Portland, Oregon",,,,False,housing crisis,"[ORGANIZATION]
By [ORGANIZATION], [ORGANIZATION]’s housing market was no longer just unaffordable—it was hostile. Young families, priced out of starter homes and tired of stagnant wages, fled to suburban towns like [PERSON], [ORGANIZATION], or even [PERSON]. The city's core [URL]",portland
2024-12-14T18:25:09.000Z,,,,,False,homeless,"The recipe for a massive dysentery outbreak, especially among the homeless, which will likely be fatal to a significant number of them.

Looks like [ORGANIZATION] has found a solution to the homeless after all. But I bet they won't confess to it. [URL]",portland
2024-12-14T17:30:37.000Z,,,,,False,"homeless, homelessness","[USER] So do nothing worthless crap and [ORGANIZATION] still full of crime, drugs, homelessness and a I don’t care attitude. Got it",portland
2024-12-14T17:08:45.000Z,"Oregon, USA",,,,False,,Worst Mayor Ever. Good riddance. [URL],portland
2024-12-14T16:32:19.000Z,Oregon,,,,False,homeless,"[PERSON], the homeless capital of [PERSON] that can't control crime or blight will spend millions on worthless projects that mean nothing.  Co2 will still be .04% of the atmosphere [ORGANIZATION] and in [LOCATION]. It is constant...",portland
2024-12-14T16:08:56.000Z,,,,,False,homeless,"[ORGANIZATION] There's no quick fix for most of these folks. PERSON1  does great work on the streets of [ORGANIZATION] and has real insight into this. Other than one foster runaway he was able to return home, most homeless are longtime users with mental issues that take [ORGANIZATION] of help.",portland
2024-12-14T15:32:37.000Z,"Toronto, Ontario","Toronto, Ontario",Canada,city,False,homeless,"The Christian charity known as [ORGANIZATION] in [ORGANIZATION], along with its workers and affiliates causing harm to their tenants and homeless for profit, while purportedly using the name of [ORGANIZATION] and targeting those who speak out to avoid repercussions #news",portland
2024-12-14T14:35:29.000Z,,,,,False,"homeless, homelessness","[USER] [USER] cannabis tax revenue DATE0 150M

homeless tax revenue received (metro) DATE0 350M

GPE0 in shambles

homelessness worse.

was legalized weed truly a win for the state???

harmless for most, but the start of a bad path for many vulnerable",portland
2024-12-14T14:32:40.000Z,,,,,False,"homeless, homelessness","[USER] cannabis tax revenue DATE0 - 150M

homeless tax revenue received (metro) DATE0 - 350M

GPE0 in shambles

homelessness worse.

was legalized weed truly a win for the state???

harmless for most, but the start of a bad path for many vulnerable.",portland
2024-12-14T13:00:12.000Z,pnw,,,,False,homeless,"[USER] LOL!!!  So [ORGANIZATION] is finally going to stop covering the earth in concrete &amp; asphalt, stop cutting down trees without replanting, stop urban sprawl, stop [ORGANIZATION] units,  &amp; stop rush hr stop &amp; go traffic, stop littering in homeless camps, &amp; stop polluting the river???  Great plan!!!",portland
2024-12-14T09:03:58.000Z,,,,,False,homeless,ORG0 MORE  PROOF  leaders don’t care about protecting children. Like [PERSON] has many VACANT buildings that could be used for the homeless far away from schools and parks.,portland
2024-12-14T08:06:52.000Z,"Portland, OR",,,,False,homeless,"The city of [ORGANIZATION]'s first shelter site for homeless people living in vehicles is shutting down [ORGANIZATION] after opening, leaving its current residents wondering where they'll end up next.

[USER] 
[URL]",portland
2024-12-14T07:28:05.000Z,"Oregon, USA",,,,False,homeless,A homeless encampment in [LOCATION]. DATE0. [URL],portland
2024-12-14T07:18:55.000Z,"Mt. Hood, Oregon",,,,False,homeless,[ORGANIZATION] board approves turning FAC0 into [INSTITUTION] [URL],portland
2024-12-14T04:15:22.000Z,"PEOPLES REPUBLIC OF BOISE, ID",,,,False,homeless,"[USER] [USER] Lol... homeless are in full support, right?
Phuquing [ORGANIZATION] will [ORGANIZATION] prioritize their citizens.",portland
2024-12-14T01:20:47.000Z,,,,,False,homeless,"[USER] [USER] [USER] [USER] This is nice but was done for ratings, they exploited the guy. Also they continue to promote trudeaus purposeful [STREET] of keeping them high and homeless. It’s not like they didn’t know it was a bad idea. They saw [ORGANIZATION], [ORGANIZATION], [PERSON] etc, and then copied that",portland
2024-12-14T00:03:44.000Z,,,,,False,"homeless, homelessness","[USER] PERSON0, I live in [PERSON] and the homeless women here desperately need your help. Unfortunately as every liberal infested city we have been plagued by homelessness to the point a girl have to sleep on my couch to have a [STREET] to stay for [ORGANIZATION] before the shelter would let",portland
2024-12-13T23:41:03.000Z,"Maine, USA",,,,False,homeless,[USER] [ORGANIZATION] has been importing a lot of homeless people. Does that count?,portland
2024-12-13T23:23:06.000Z,,,,,False,homeless,[USER] Last time I went to [ORGANIZATION] it was [ORGANIZATION] with homeless. Like shockingly worse than the previous times I've visited. But the children's museum is always a good time and [ORGANIZATION] was there with his family lol,portland
2024-12-13T23:10:21.000Z,"Portland, OR",,,,False,homeless,"[USER] [USER] [USER] What level of care? My father was a psychologist and I was institutionalized as a teenager, and the most threatening thing they seemed to be worried about there was  kids running away. In addition to this, I was out in the streets of [ORGANIZATION] during the height of the homeless and",portland
2024-12-13T22:34:12.000Z,Oregon,,,,False,homeless,"[USER] Minus the [ORGANIZATION] funds, it's still about 42 million I think [ORGANIZATION] will put toward the grift...I mean project. You could buy every single hungry child in [ORGANIZATION] $2,000 worth of food for that...but yeah...[STREET] cars for the homeless and addicts...🙄",portland
2024-12-13T22:00:37.000Z,"Portland, Oregon",,,,False,,"Developed by [ORGANIZATION] and [ORGANIZATION], the project includes many amenities, and is located near frequent transit. ORG2 received funds from the [USER] Housing Bond, which is bringing over [DATE] affordable homes to [ORGANIZATION]. Thank you to the voters of the [ORGANIZATION] region! [PERSON]",portland
2024-12-13T21:00:12.000Z,Liberal Utopia (unwillingly),,,,False,"homeless, homelessness","PERSON0 [USER] Yes, the politicians here are clearly 1) making money off of homelessness, and 2) quite pleased to keep it this [STREET].
[ORGANIZATION] is now just a City of the Dead. A manmade disaster for the most part.
The profiteers should spend the rest of their lives in prison.",portland
2024-12-13T20:26:57.000Z,"Portland, OR",,,,False,homeless,"Once again a huge pile of money wasted and homeless people lost in the shuffle. Just so the city can park some trucks. It's almost as if it's on purpose.

[URL]",portland
2024-12-13T20:00:03.000Z,,,,,False,homeless,"[ORGANIZATION] board approves turning FAC0 into [INSTITUTION] 
Source: [URL] [URL]",portland
2024-12-13T19:46:17.000Z,"Vancouver, WA",,,,False,"homeless, affordable housing","Taking a pole, what do you want portland public officials to concentrate on?:
A; housing the homeless

B;crime

C;traffic

D;affordable housing [URL]",portland
2024-12-13T19:21:18.000Z,"Tempe, AZ",,,,False,"homeless, homelessness",PERSON0 you have $400B can you help homelessness by creating and donating homeless shelters like these to cities that need them?  [URL],portland
2024-12-13T19:02:45.000Z,"Bend, Oregon",,,,False,homeless,"The city of [ORGANIZATION]'s first shelter site for homeless people living in vehicles is shutting down [ORGANIZATION] after opening, leaving its current residents wondering where they'll end up next, [ORGANIZATION] reports. [URL]",portland
2024-12-13T18:57:13.000Z,NE Portland,,,,False,homeless,"[ORGANIZATION] instead of building MORE bike lanes we should consider adequate parking for all the new apartment buildings going up, shelter and aid for homeless, hell how about looking into all the traffic on FAC0. Or is [ORGANIZATION] planning on banning cars in general?",portland
2024-12-13T18:48:30.000Z,"Newberg, OR",,,,False,homeless,"My thoughts: Motels with available rooms could house homeless if each person gets a ""parole officer"" to aid quick societal reintegration.

[URL]",portland
2024-12-13T18:47:55.000Z,A rainy place,,,,False,homeless,"[ORGANIZATION] This is of particular interest &amp; meaning to those of us who live in [ORGANIZATION], of course.

Speaking of, at a meetup of our “[ORGANIZATION]’s politically homeless” Twitter/X [STREET] DATE0 ahead of the election, seems we had a consensus that [ORGANIZATION]’s [ORGANIZATION] has run out",portland
2024-12-13T18:32:03.000Z,Fary tale land. ,,,,False,homeless,"[USER] Again, [ORGANIZATION] doesn’t live in reality! This will collapse the city even further, as the drugged up homeless with destroy these motels and the area around it even more.",portland
2024-12-13T17:54:10.000Z,,,,,False,homeless,"[USER] [USER] There are a shitload of services, beds, and care options available for homeless in cities like [ORGANIZATION] and [PERSON]. Most homeless turn them down. So now what should we do?",portland
2024-12-13T17:54:09.000Z,,,,,False,homeless,[USER] [USER] I work in downtown [ORGANIZATION] where a bunch of homeless camp under the [PERSON] bridge over passes. At lest twice a month you’re calling [ORGANIZATION] for an overdose or camp on fire. One wait time was 17 min!!! [PERSON] didn’t make it.,portland
2024-12-13T17:21:09.000Z,,,,,False,homeless,PERSON0 I'm not surprised I just thought with everything going on in our state [ORGANIZATION] is going down slowly but surely sooner or later it's going to start looking like [PERSON] but [PERSON]'s trying to fix their homeless problem now they're moving to [ORGANIZATION],portland
2024-12-13T16:23:23.000Z,NY,,,,False,homeless,why does [ORGANIZATION] look like a panhandling homeless guy with a dog from [ORGANIZATION]? [URL],portland
2024-12-13T16:16:29.000Z,,,,,False,,[URL],portland
2024-12-13T15:44:22.000Z,,,,,False,"homeless, homelessness","[ORGANIZATION] It continues to enable the problem and homelessness will get worse as more migrate to [ORGANIZATION]. Also, giving them housing doesn’t fix the root of the problem. Drugs",portland
2024-12-13T15:30:23.000Z,New York,,,,False,soup kitchen,"You're lying. 

[PERSON] never want food. There's plenty of soup kitchens in every city. In fact, when I lived in [ORGANIZATION], it was common for bums to go to a soup kitchen, eat, then go to another soup kitchen. 

[PERSON] want money so they can buy drugs and booze. That's it. [URL]",portland
2024-12-13T15:30:06.000Z,"Portland, Oregon",,,,False,homeless,"THOUGHTS?: What do you think about turning motels into homeless shelters?

[URL]",portland
2024-12-13T14:28:20.000Z,"Portland, OR",,,,False,homeless,"[USER] [USER] And make the states pay for them.  We're flooded with homeless drug addicts already in [ORGANIZATION], but what's a few million illegal immigrants?",portland
2024-12-13T14:27:32.000Z,"Springfield, Il",,,,False,homeless,"[ORGANIZATION]'s tiny home shelter program shows success while [PERSON], [ORGANIZATION] ""thinks about"" solving the problem. What is [ORGANIZATION] doing about homeless populations and empty [ORGANIZATION] houses? [URL]",portland
2024-12-13T09:10:30.000Z,,,,,False,"homeless, homelessness",[USER] Apparently not letting them turn the whole country into a massive [ORGANIZATION] full of criminals and homelessness is the same as putting them in a cage...,portland
2024-12-13T07:26:13.000Z,"Houston, TX",,,,False,homeless,"[USER] Knowledge *is* power but its also not the reason why [ORGANIZATION], [ORGANIZATION] or [PERSON] has its own homeless strip. Focus on the cost of living. Not the HR process. That can be fixed with ONE change on the application. Dont ask for the applicants RACE or ADDRESS. Simple.",portland
2024-12-13T07:15:44.000Z,,,,,False,homeless,[USER] [LOCATION] looks like portland minus the homeless and human excrement... [URL],portland
2024-12-13T05:31:27.000Z,Oregon,,,,False,homeless,"[ORGANIZATION] like a good use of $42 million...oh wait... Yeah...no sense cleaning up existing streets, adding the needed police or somehow efficiently helping the homeless...but yeah...[STREET] cars...[ORGANIZATION] is a parody of [ORGANIZATION]ia now...",portland
2024-12-13T05:21:10.000Z,,,,,False,homeless,"[USER] ..idyllic urban picture; I wonder if they’re looking at any other urban pictures in [ORGANIZATION] that aren’t so fanciful? How long will it be before drugs are exchanged and homeless take over
The [ORGANIZATION] [STREET] car???🥹
Fantasy policy vs. reality!!!",portland
2024-12-13T04:15:27.000Z,"South Hill, WA",,,,False,homeless,"The city i was born and raised in. It is unrecognizable. 

A montage of the [ORGANIZATION] homeless crisis filmed in [TIME]. Addiction of mental health is the norm on the streets.
[URL]",portland
2024-12-13T03:39:06.000Z,,,,,False,homeless,"[USER] I’d assume it’s more due to the rampant crime, violent gangs, crazy homeless drug junkies, highest car thefts in the [ORGANIZATION] and subsequent mass business closures. 
[PERSON] is in the same death spiral GPE2 and [PERSON] obtained DATE0.
Welcome to the Jungle.",portland
2024-12-13T02:40:26.000Z,,,,,False,homeless,"[USER] [USER] [ORGANIZATION] will never see a decline in this population because it is rewarding the homeless for being here, ignoring social rules being addicts using drugs in the open, leaving garbage everywhere, starting fires, breaking laws, and giving the middle finger to law, order, &amp; taxes.",portland
2024-12-13T02:25:02.000Z,"Portland, Oregon",,,,False,homeless,"By [ORGANIZATION], the city of [ORGANIZATION] will shut down its first [INSTITUTION] site for people living in vehicles, home to about 70 people. FAC0 opened in [LOCATION].
 
Watch [TIME] on #TheStoryKGW at [TIME] ([URL] [URL]",portland
2024-12-13T02:15:02.000Z,"Portland, Oregon",,,,False,homeless,[ORGANIZATION] will close [ORGANIZATION] homeless village [ORGANIZATION] after opening [URL],portland
2024-12-13T01:28:14.000Z,Behind a tree,,,,False,homeless,"[USER] That really does look like a cow pie. [ORGANIZATION] cow on the loose.
Flying cats...now homeless cows. I think I'll stay away from [ORGANIZATION] and stay in the [ORGANIZATION].",portland
2024-12-13T01:23:37.000Z,Jamaica,,,,False,"homeless, beggar","The people of [ORGANIZATION] better know what they are in the eyes of this man.

noun
plural noun: beggars
1. A person, typically a homeless one, who lives by asking for money or food. [URL]",portland
2024-12-13T00:59:11.000Z,,,,,False,homeless,"[[ORGANIZATION]] GPE0 GPE1 says [PERSON] 🎄🎁.
Happy DATE1, both begin DATE2....
[PERSON] was last time this [LOCATION].
[ORGANIZATION]?
😇 Angels 🌟 are 💫 singing in Heaven.
Good Will to Men, a Savior is Born...!!!
Give a 🎁 [PERSON] to a Stranger.
Gloves for Homeless?",portland
2024-12-13T00:19:12.000Z,,,,,False,"homeless, homelessness","[USER] [USER] ORG0 ([ORGANIZATION], editor) has a long history of promoting men competing in women sports, race-baiting, drug decriminalization, defunding police, homelessness, [PERSON] and ORG2.
 
They contributed to the (D)estruction of Portlan(D).",portland
2024-12-13T00:00:13.000Z,,,,,False,homeless,"PERSON0 [USER] So sad!!😢
#drugabuse #homeless #[PERSON]",portland
2024-12-12T23:45:43.000Z,"Portland, Oregon",,,,False,homeless,"DATE0 after opening, [ORGANIZATION] is closing down the FAC0 [INSTITUTION] — a lifeline for many folks who used to camp on the [STREET] in vehicles. Find out why [TIME] on The Story at [TIME] [URL]",portland
2024-12-12T23:31:48.000Z,,,,,False,"homeless, homelessness","a lot of “socialists should be willing to talk tough about crime and homelessness” stuff comes across as tryhard pandering. i live in downtown [ORGANIZATION] and deliver mail there [ORGANIZATION]. i know you can’t ignore this, but social democrats trying to answer it sound like [ORGANIZATION]",portland
2024-12-12T23:14:40.000Z,"Portland, OR",,,,False,homeless,Found a metaphor in a homeless encampment in the woods DATE0 #portland [URL],portland
2024-12-12T22:56:24.000Z,Afghanistan,,,,False,homeless,"The gaslighting by the media on law order in [ORGANIZATION] is disgusting. It was a choice by them to cover [ORGANIZATION] in the disgusting manner in which they did. Now, hundreds who assaulted law enforcement are going to get away with it. But lecture us about the homeless in [PERSON]. [URL]",portland
2024-12-12T21:54:32.000Z,PDX,,,,False,homeless,"[USER] It's already happening in blue cities and they are finally coming around to push back. [ORGANIZATION] now has:
1. New "" let's clean up this city"" mayor
2. A new get vermin off the streets DA
3. Voters sick of all the homeless bullshit.",portland
2024-12-12T21:00:01.000Z,New York,,,,False,homeless,[USER] [USER] [USER] Bums do drugs [ORGANIZATION]. It's their primary source of entertainment. This was in [ORGANIZATION]. Even if you WEREN'T homeless you'd get accosted by bums wanting to sell you shit anytime you went near them (and they were everywhere). Police did nothing about this,portland
2024-12-12T20:57:59.000Z,New York,,,,False,"homeless, homelessness",[USER] [USER] I lived in [ORGANIZATION] at the time. Fuck the homeless. They're a public menace. Do what [PERSON] did: outlaw homelessness and put the bums in asylums where they won't bother the rest of us.,portland
2024-12-12T20:52:51.000Z,"Vancouver, Washington","Vancouver, WA",United States,city,False,homeless,"All [ORGANIZATION] shelter locations are by referral only. To access shelter, please call [ORGANIZATION] at [PHONE].",portland
2024-12-12T20:23:48.000Z,People's Republic of Portland,,,,False,homeless,"""Keep GPE0 Weird"" [ORGANIZATION] when 40,000 foreign invaders flood their homeless services: [ORGANIZATION]",portland
2024-12-12T20:22:43.000Z,Wherever,,,,False,homeless,someone told me [ORGANIZATION] is setting up permanent funding for the homeless. ur saying ur always gonna have a homeless problem &amp; ur going to create a Class to administer it to ensure it never gets any better. there should be less homeless &amp; less money needed [ORGANIZATION] is it works!,portland
2024-12-12T19:27:25.000Z,Liberal Utopia (unwillingly),,,,False,homeless,"[USER] Great! More free transport for [ORGANIZATION]'s homeless addicts and criminals! Can't wait til they require everybody to ride on these with them (at your own risk, no liability for the govts here). Once again:
[STREET] To Go [ORGANIZATION] Voters!
(Stoopidest in [ORGANIZATION] once again)",portland
2024-12-12T19:05:01.000Z,"The Wyndford, Glasgow",,,,False,homeless,These people have been out documenting the homeless crisis in [ORGANIZATION]. Women in [PERSON] are facing the same danger. [URL],portland
2024-12-12T18:25:16.000Z,,,,,False,homeless,"[USER] [USER] Used to be a very nice area. Now it’s full of homeless, illegals, drugs, and pedophiles. Sad to see [ORGANIZATION] and the surrounding area go down the drain with liberal ideas.",portland
2024-12-12T18:16:23.000Z,,,,,False,homeless,"[USER] It’s [ORGANIZATION], nonprofits are being paid huge amounts to supply food and drink for homeless. We need huge contracts to nonprofits for poop removal. 
The cage that is [ORGANIZATION] [LOCATION]!",portland
2024-12-12T18:13:02.000Z,,,,,False,homeless,[ORGANIZATION] [USER] took a homeless man who'd pooped himself to ORG1 to get new clothes [ORGANIZATION]. Odor ordinance that! [PERSON]'s gov't priorities reek.,portland
2024-12-12T17:57:29.000Z,"Skamania, WA",,,,False,homeless,"[USER] The positive side is that the military is not waiting until [ORGANIZATION] to save more children.

The good works they are doing are visible from central [ORGANIZATION] to [ORGANIZATION]. So many homeless camps &amp; campers are gone.  Most parts of [ORGANIZATION]; GPE2 are spotless.

Now we",portland
2024-12-12T16:36:01.000Z,"Oregon, USA   🇺🇸  ",,,,False,,"The REAL Impact of a Rent, Housing, and [ORGANIZATION]
~
56% of [ORGANIZATION], [ORGANIZATION] residents polled say they would move out of [ORGANIZATION] if they could afford to.

[ Source: [ORGANIZATION] ORG1 [ORGANIZATION].]",portland
2024-12-12T16:26:20.000Z,,,,,False,homeless,"[USER] Likely [ORGANIZATION] wants the property so they can put up more “homeless” high rises…. And  the homeless industrial complex and money laundering schemes continue. STOP voting democrat and corrupt politicians into office. Vote common sense and policies, not a party line!",portland
2024-12-12T16:12:55.000Z,,,,,False,,[ORGANIZATION] man says he's struggling with housing hurdles because he's sober  [URL],portland
2024-12-12T15:52:37.000Z,,,,,False,"homeless, homelessness","[USER] [USER] [USER] [ORGANIZATION] is one of best example of how legalized drug culture, mental health crisis, and homelessness go hand and hand. It leads to pacification and exploitation.",portland
2024-12-12T15:16:58.000Z,"Fort Worth, TX",,,,False,"homeless, homelessness","That’s where I would see a moral problem with [ORGANIZATION] homelessness. If you literally work your entire life and the end result of that work is society telling you, “Well, I hear the tents in [ORGANIZATION] are nice this time of year,” then like … what’s the point of working? Why",portland
2024-12-12T15:09:34.000Z,United States,,,,False,homeless,"PERSON0 He did say ""in most cases,"" and he's not wrong. You don't need to look at statistics to know this. All you need to do is [STREET] around [ORGANIZATION]; GPE1,GPE2, to get an idea of who the majority of homeless are.",portland
2024-12-12T14:10:28.000Z,"Smiths Falls, Ontario",,,,False,homeless,"[ORGANIZATION]'s '[ORGANIZATION]', founded in [ORGANIZATION], donated handmade articles of clothing to [PERSON] ORG2 to better support the homeless during police encounters. 

Items include mittens, scarves, and toques. These ladies (and the four missing) hope to have a positive [URL]",portland
2024-12-12T12:44:47.000Z,"Lehi, UT",,,,False,homeless,PERSON0 They literally just found some homeless person in [ORGANIZATION] and made up a story and gave this guy a hot meal after.,portland
2024-12-12T12:35:45.000Z,,,,,False,homeless,"[USER] [USER] Just look at [ORGANIZATION], [PERSON], at one time was called the city of roses, a beautiful [STREET], now it is the city of homeless and drug addicts",portland
2024-12-12T10:33:20.000Z,"Winnipeg, Canada",,,,False,homeless,"[USER] We don't want [LOCATION], or the upper east coast. Why take on liabilities? I was just in [ORGANIZATION], and great city, but there's homeless camps on FAC0. Look at [PERSON], which is sad, because [PERSON] was once a city to emulate. The worst is GPE2 and [PERSON].",portland
2024-12-12T08:49:29.000Z,,,,,False,homeless,"PERSON0 No need to imagine, [PERSON]. Largest homeless number of people can be found in [ORGANIZATION], [PERSON] , [ORGANIZATION], [PERSON], [PERSON] the [ORGANIZATION]... Democrat states...

MAGA FOREVER CARAJO!",portland
2024-12-12T07:43:21.000Z,Fawley - New Forest,,,,False,homeless,"[USER] Now that they've moved all the ""irregular visitors"" from FAC0 in [ORGANIZATION], I can't see why they don't take it to [PERSON] and moor it on the [ORGANIZATION] for use by the capital's homeless. 🤷",portland
2024-12-12T06:42:34.000Z,,,,,False,homeless,"[ORGANIZATION] The shitty city of [ORGANIZATION] can piss off. They've let the homeless,  gangs, and ORG1 destroy the city by shitting and looting local businesses for [ORGANIZATION]. Hold the local government officials accountable! [USER] [USER] [USER] [USER] [USER] [USER]",portland
2024-12-12T05:30:46.000Z,"Portland, OR",,,,False,"homeless, homelessness","[USER] [USER] [ORGANIZATION] is setting up to create permanent homeless services funding.  Perhaps I am being cynical but sounds like these agencies don't want to end homelessness.

[URL]",portland
2024-12-12T05:23:44.000Z,"Oregon, USA",,,,False,homeless,[USER] The fentanyl is actually purer in [ORGANIZATION] and [PERSON]. Do ever do any actual research or at least ask homeless where they are from. Young ladies I always ask about their family Rational Emotive therapy it helps to connect with them pre drugs,portland
2024-12-12T04:17:43.000Z,"Portland, OR",,,,False,,Attention: JVP:   Get this man and his girlfriend into housing NOW! [URL],portland
2024-12-12T03:15:22.000Z,People’s Respúblik of Oregon,,,,False,homeless,"[USER] [ORGANIZATION] and [PERSON] spent a combined $15B in the past [ORGANIZATION] on the homeless. Guess what? The population has RISEN during that time! 
Solution? Throw even more money at the “problem” and see if you get a different outcome.",portland
2024-12-12T02:46:21.000Z,"Palouse, Washington",,,,False,homeless,"PERSON0 my cousin is schizophrenic and has been a homeless drug addict in [ORGANIZATION] on and off for [ORGANIZATION], though fortunately the long term shot has been a godsend, because he responds really well to medication but has compliance issues.",portland
2024-12-12T02:05:05.000Z,,,,,False,affordable housing,"[[ORGANIZATION] will look at how [ORGANIZATION] does things, with all the permissions and expensive wack bullshit paraded around as ""community input"" and for real think it's the YIMBYs against affordable housing",portland
2024-12-12T01:54:24.000Z,Side 3,,,,False,homeless,"it's so long ago now

malls are sad now

they're just ghost towns, in terms of shoppers and stores

but here in [ORGANIZATION], FAC0 (which was my favorite) is actually something of a dangerous [STREET] to be

lots of crime and dangerous homeless all over the [STREET]",portland
2024-12-12T01:52:00.000Z,"Portland, Oregon",,,,False,"homeless, homelessness","[ORGANIZATION] is a nonprofit that supports the efforts of individuals and families experiencing homelessness to transition off the streets and into permanent housing.

They're hiring a full-time [ORGANIZATION] #pdxjobs

[URL] [URL]",portland
2024-12-12T01:28:53.000Z,,,,,False,homeless,"[USER] [USER] [USER] [ORGANIZATION] is a homeless, drug addled paradise since [PERSON] legalized all drugs, too late to help them, they dug their own hole, and the majority of voters gave them the OK.  Now they are beyond any resolution to fix their mess, now they get to live in it.",portland
2024-12-12T00:42:13.000Z,"Honolulu, HI",,,,False,homeless,"[USER] [USER] Yup, the whole [ORGANIZATION]. This is everyday life. [ORGANIZATION], [PERSON], [PERSON]… zombies, end of times is what it looks like. I’m in [ORGANIZATION], when I was a kid you would see maybe 1 or 2 homeless people if that, &amp; it was rare. DATE1, bat shit crazy. 💯 #[PERSON]",portland
2024-12-12T00:28:44.000Z,,,,,False,homeless,"[USER] My friend moved from [ORGANIZATION] to [PERSON] where I was living and described the city water as just what you would expect from a dead homeless person floating in its open canals in the summer sun.   Moving to GPE2 was a life changer for me, I actually started drinking water.",portland
2024-12-12T00:15:00.000Z,"Portland, Oregon",,,,False,affordable housing,"Affordable housing changes lives. Residents like [ORGANIZATION], who lives at the [ORGANIZATION]-funded FAC0, use their newfound security and stability to change their life stories. 

Learn more about ORG1: [URL] [URL]",portland
2024-12-12T00:14:30.000Z,Siberia,,,,False,homeless,"So how are trans identified males safer in women's prisons? 
[PERSON] is opening a new shelter for homeless women, but includes trans identified males. 
Uh that's not a women's shelter, blanchet.",portland
2024-12-11T23:03:05.000Z,Lake Wylie SC,,,,False,homeless,[ORGANIZATION] in [PERSON] actually did a survey of the homeless. Over 80% would never go to a shelter.  The biggest objection was losing all the stuff the had stolen I mean accumulated. They cited feeling unsafe.  A lot have animals.  You will never get them off the streets. [URL],portland
2024-12-11T22:52:00.000Z,,,,,False,homeless,"[USER] interest of nobody. It's an unnecessary burden on neighborhoods and it's inhumane for the homeless. 

Enormous sums of money have been thrown at the problem - as has been done in [ORGANIZATION] and [PERSON] as well - and the problem is worse than ever. 

It's time to switch directions.",portland
2024-12-11T22:29:31.000Z,"Tigard, OR",,,,False,homeless,"[USER] [USER] I live in [ORGANIZATION], where the police don't hassle them on the [STREET] but sweep their homeless camps and destroy all their belongings before throwing them in jail.

Then refuse to house them, citing drug use as the excuse.

They aren't doing that in [PERSON]? Really?",portland
2024-12-11T22:22:19.000Z,"Tigard, OR",,,,False,homeless,"[USER] [USER] They get arrested.

I live in the [ORGANIZATION].

Not only do drug users and sex workers get arrested in [ORGANIZATION] and [PERSON], but local governments are cracking down on the homeless and putting them in jail while saying they can't house them first *because* they're all drug addicts.",portland
2024-12-11T22:02:15.000Z,,,,,False,homeless,[USER] DATE0 into the homeless crisis and in [ORGANIZATION] we still think all that is needed are homes ...🙄,portland
2024-12-11T21:53:24.000Z,,,,,False,homeless,"[USER] [USER] [ORGANIZATION] is expansive.  Most of the destruction was downtown.  Now it is mostly vacant due to the homeless running rampant down there, sleeping in tents provided by [ORGANIZATION]; crapping all over the [STREET].  It is nothing but filth everywhere you look.",portland
2024-12-11T21:29:32.000Z,Oregon,,,,False,homeless,"[USER] When I moved back to [ORGANIZATION] I was shocked to see downtown [PERSON] overrun with homeless people. They use to only hang out in the parks. And I had planned to move to [ORGANIZATION], but it's an even bigger mess.",portland
2024-12-11T21:28:06.000Z,Maine,,,,False,homeless,"[ORGANIZATION] has issued a request for grant applications in order to find partner organizations to launch a “Day Space” pilot program for homeless individuals, and to open an on-peninsula methadone treatment program.

Funding for the two initiatives comes from a [URL]",portland
2024-12-11T21:14:13.000Z,West Coast ,,,,False,homeless,"PERSON0 Dude, [ORGANIZATION] alone spends 90k per homeless person a year. Thats a fucking full salary that could get someone actually up and going with purpose. Instead it feeds the homeless industrial complex.",portland
2024-12-11T20:53:33.000Z,"Houston, TX",,,,False,"homeless, homelessness","[USER] [PERSON] tbh, maybe its that right wing media is much better there in saying the failures of Dem governance and so on there (like [ORGANIZATION] vs everyone else).

[PERSON] if homelessness or crime is markedly worse in [ORGANIZATION] compared to the other [ORGANIZATION] cities tho",portland
2024-12-11T20:09:45.000Z,Oregon,,,,False,"homeless, homelessness","[1/2] ""[ORGANIZATION], like many American cities, relies heavily on nonprofits, which contract with local governments to address some of the city’s biggest challenges, such as homelessness, addiction and mental illness."" PERSON0 ([ORGANIZATION]). [URL]",portland
2024-12-11T19:50:06.000Z,Maine/USA,,,,False,homeless,[USER] The snow is white here. They must be talking about the snow all around the homeless encampment sites in [ORGANIZATION].,portland
2024-12-11T19:46:35.000Z,"Golden, CO",,,,False,homeless,"[USER] [USER] [ORGANIZATION] is expensive, and its huge homeless population is filled with nonconformist and drug abusers. Same with [PERSON], and GPE2.",portland
2024-12-11T19:43:54.000Z,"Oregon, USA",,,,False,homeless,"[USER] Both PERSON0 and [USER] do more for the homeless in [ORGANIZATION] than ANY of these nonprofits. 
It appears most nonprofits in [ORGANIZATION] misuse funds on epic levels.",portland
